time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,est_qw,est_qx,est_qy,est_qz,est_wx_radps,est_wy_radps,est_wz_radps,q_norm,est_q_norm,tilt_deg,est_tilt_deg,attitude_error_deg,rate_error_radps,body_z_x,body_z_y,body_z_z,lateral_m,cmd_gimbal_total_deg,ach_gimbal_total_deg,gimbal_lag_error_deg,requested_torque_norm_nm,achievable_torque_norm_nm,available_tvc_torque_nm,torque_authority_margin_nm,rate_limited,position_limited,saturated
0.5150000000000003,-0.1196866938258538,0.0029817188491820146,0.9451751439220771,-0.8588481682222229,0.016590330963957844,3.6327328833720407,0.9955116541775629,-0.0007492756190024907,-0.09463604823551071,5.794018704877054e-05,0.008756649667599307,0.05616825979142651,1.2988622814331925e-20,0.9955178169259349,-0.0004016526230158201,-0.09457332934342935,-1.5332675003459213e-05,0.009811170283138835,0.05700753783319058,-0.0011836563982994166,1.0,1.0000000000000002,10.86108649925475,10.853623814054323,0.04134553329201945,0.0017937234539416444,-0.18842266467386085,0.00148085876114353,0.9820869139208258,0.11972382940024612,0.018966132817430974,0.24146550461556276,0.25733388974371013,26.424868247137553,4.298642716558943,88.89885760261133,62.473989355473776,0,0,0
0.5200000000000004,-0.1240213349677883,0.003065111218259509,0.9634247795071053,-0.8750038291135159,0.016766043878977135,3.6671221546214188,0.9955259149848132,-0.0007276984727913828,-0.09448608078992048,5.987941049012925e-05,0.008589700629200107,0.06434607039807377,1.3791735534691557e-20,0.995532829307703,-0.0003784574595586177,-0.09441526595496058,-9.75730053512673e-06,0.009448834698552616,0.06350912347045018,0.0013681830340341369,1.0,0.9999999999999999,10.843805269964902,10.835418805373497,0.04161442709643193,0.001819482432836226,-0.18812677121174026,0.0014375698342829388,0.9821437019837866,0.12405920535765433,0.031658409789428146,0.22337302830218925,0.25349163570831784,26.170414022004564,3.976556624318818,88.89885760261133,62.728443580606765,0,0,0
0.5250000000000004,-0.12843661888797667,0.0031493703641168247,0.9818463869256572,-0.8911047265601678,0.016937054658485273,3.7015217202645734,0.9955420185602871,-0.0007065721494617118,-0.09431641544406288,6.176155539310501e-05,0.00839530664933537,0.07199543512730774,1.4594848255051192e-20,0.9955497750952299,-0.0003610466078488271,-0.09423648366353965,-9.995790725759375e-06,0.00692609058300543,0.07183353780355825,-0.0007253792805899917,1.0000000000000002,1.0,10.8242579253061,10.81483241214105,0.04147300634326217,0.001646505904547119,-0.1877919965070959,0.0013951942708333317,0.9822078290671613,0.12847522564707073,0.048160820673374904,0.20529628613237272,0.2531420878493823,25.851204728637903,3.6547502364435984,88.89885760261133,63.047652873973426,0,0,0
0.5300000000000004,-0.1329322636915064,0.0032344742449707275,1.0004400191084262,-0.9071476661315986,0.01710395243159278,3.7359321557736656,0.9955598305184904,-0.0006859523175884261,-0.09412836599369953,6.358277071188853e-05,0.008183590304751258,0.07911676269438503,1.4594848255051192e-20,0.9955680260889419,-0.0003429494794707893,-0.09404354184383265,-7.244978408007542e-06,0.007312192066541082,0.07752091443290245,0.00044120171401727283,1.0,1.0,10.80259579769992,10.792616646522536,0.04130542070979973,0.001871022585562387,-0.18742092742083774,0.0013538432614592741,0.9822787603695482,0.13297160807401545,0.061594159263734384,0.18753092824313167,0.24880946202563553,25.61254086965237,3.338486829106515,88.89885760261133,63.28631673295896,0,0,0
0.5350000000000004,-0.13750797314838759,0.003320402408630879,1.0192057315319405,-0.9231301078985918,0.01726678358419746,3.7703539041353515,0.9955792175473878,-0.0006658831556698385,-0.0939232341756084,6.534024890034937e-05,0.007953660210611483,0.08571933127620125,1.499640461523101e-20,0.9955881641857327,-0.00032676104172673937,-0.09383016867104811,-2.7688876792315667e-06,0.006617199713644729,0.0857279814248098,0.001202862790871442,1.0,0.9999999999999999,10.778968819992983,10.768050797016281,0.041058955852552044,0.001798076855611741,-0.1870161269980868,0.0013136049272024063,0.9823559653632338,0.13754805615323293,0.07968424795041054,0.16973280762656653,0.24924620595544092,25.28718587099047,3.0216398490045626,88.89885760261133,63.61167173162086,0,0,0
0.5400000000000004,-0.14216343761590422,0.0034071351495726493,1.0381435820117066,-0.9390492264219141,0.017425800317564532,3.8047874580246748,0.9956000474622448,-0.0006464061232841266,-0.0937023113860675,6.703139551304968e-05,0.007708590615839192,0.09180218615632912,1.5799517335590643e-20,0.9956094757831323,-0.0003091192252426318,-0.09360382540557118,-6.751647470997084e-06,0.006878647276473903,0.09093828124079764,-0.002218601639781384,1.0,1.0,10.75352572921609,10.741992372647724,0.04115652346872247,0.0025213748007142673,-0.1865801379855907,0.0012745619406531114,0.9824389180000643,0.1422042600089693,0.09281884746015738,0.1522481136043282,0.24488507931379025,25.053846162701817,2.7103722899312954,88.89885760261133,63.84501143990951,0,0,0
0.5450000000000004,-0.14689833512541006,0.0034946535803899977,1.0572536304651163,-0.9549029164917526,0.017581077592606145,3.83923316566992,0.9956221894130133,-0.0006275595995777907,-0.09346687864711115,6.865386586705139e-05,0.007447780901562107,0.09737464823959574,1.5799517335590643e-20,0.9956318828852674,-0.0002915790228806082,-0.09336524380389641,-3.667357737085675e-06,0.007102883662550559,0.09585226631248402,0.0006011278135110514,1.0,0.9999999999999999,10.726414060610571,10.714526336110941,0.04108341732257324,0.0016727090259966832,-0.18611548288125956,0.0012367907999382864,0.9825270975298306,0.1469398974624122,0.10562105796188187,0.13507856577640978,0.24050710335404615,24.826342423135355,2.4047148081530416,88.89885760261133,64.07251517947597,0,0,0
0.5500000000000004,-0.15171233371938428,0.0035829392296396674,1.0765359384360165,-0.9706892871334738,0.01773270686968832,3.8736913296197297,0.9956455152653695,-0.0006093832121240893,-0.09321819379978613,7.020515158620384e-05,0.007170827864668013,0.1024460671935397,1.5799517335590643e-20,0.9955760547475835,-0.00020588132470833313,-0.09395891023299201,3.734365902711882e-06,0.006450428546561306,0.10412864716576405,-0.0003092385923571424,1.0,1.0,10.697778675404747,10.782829432390237,0.09728261722742218,0.0018562540363490437,-0.18562463875947183,0.0012003705296060973,0.9826199939936128,0.15175463635785602,0.11060325734917568,0.11872454980229964,0.22912341737029898,24.737791347226285,2.1135754696722353,88.89885760261133,64.16106625538504,0,0,0
0.5550000000000004,-0.15660509432861647,0.0036719742107040394,1.0959905685228872,-0.9864073834974876,0.017880830616833866,3.908162069542255,0.9956699014755316,-0.000591916486888015,-0.09295747303024257,7.168270085339907e-05,0.006878217107251182,0.1070406184549029,1.7405742776309908e-20,0.9956015718239257,-0.0001895582270083955,-0.09368817526181947,8.0942868816516e-06,0.0066667215059172755,0.10877354507129926,0.0011450306185486095,1.0,0.9999999999999999,10.667759632119923,10.751664141451009,0.09618392458013228,0.002087788342867241,-0.18511000088721694,0.0011653799749004358,0.9827171156854086,0.156648137442738,0.1234549515938371,0.10260923692818767,0.22584356911283884,24.50937639550259,1.8266854302584365,88.89885760261133,64.38948120710874,0,0,0
0.5600000000000004,-0.16157627150637907,0.0037617412637935155,1.1156175842222258,-1.0020556083532592,0.018025557092147655,3.9426456251923465,0.9956952289222651,-0.0005751987655168517,-0.0926858937840984,7.308393272812282e-05,0.006569612100347357,0.1111653175976121,1.6602630055950274e-20,0.9956274448694759,-0.00017314498188312152,-0.09341285169241871,1.3497554614020094e-05,0.00674176343332566,0.11061417216368544,0.0015575021738798538,1.0,0.9999999999999999,10.636492520992958,10.719971811505452,0.09575496535637884,0.0016610871116304782,-0.184573888534021,0.0011318976337618858,0.9828179884796462,0.16162005510220212,0.13134609870179667,0.08704910326951946,0.2181523788238904,24.36913220978312,1.5496787343796885,88.89885760261133,64.52972539282821,0,0,0
0.5650000000000004,-0.1666255134571607,0.0038522237523842756,1.135417049910161,-1.0176330186234275,0.018167027349959536,3.977142108947825,0.995721382087401,-0.0005592695764201112,-0.0924046045130456,7.440621279400792e-05,0.006245200072168857,0.11483651547857199,1.6602630055950274e-20,0.9956542090778967,-0.00015548664052693318,-0.09312718049795911,4.676871079750553e-06,0.006706261890636124,0.11476940128938454,-0.0041530119113730194,1.0,1.0,10.604109585225165,10.687089450393694,0.09549892694666692,0.004179065715066564,-0.1840185642602011,0.0011000023978518492,0.9829221525646571,0.16667003738735067,0.1435429297935488,0.07172225786847902,0.21500477990180533,24.151881397576062,1.2768250022501675,88.89885760261133,64.74697620503527,0,0,0
0.5700000000000004,-0.17175246296296573,0.003943405799020515,1.1553890306525676,-1.0331383876034648,0.018305403939398338,4.011651684523155,0.9957482490995365,-0.0005441676171633103,-0.09211472506798485,7.564695194955778e-05,0.005905462363315485,0.11806091726689143,1.9815080937388807e-20,0.9956817330664651,-0.00013959926827135374,-0.09283246704105112,3.5884688024503955e-06,0.006289051144893561,0.11839841329070283,-0.0010070093294659048,1.0,1.0,10.570739764946639,10.65316798108683,0.09507964429134712,0.0011292084435888848,-0.18344623473470537,0.0010697715076519372,0.9830291626145079,0.17179772694404505,0.15490631044090636,0.05667040015595361,0.21130727114035802,23.94866346927626,1.0088666059989553,88.89885760261133,64.95019413333507,0,0,0
0.5750000000000004,-0.17695675727823815,0.004035272530806476,1.175533592212945,-1.048570730485897,0.018440926051191277,4.0461744674428,0.9957757208191925,-0.0005299286384688141,-0.0918173573123857,7.680381105125768e-05,0.00555228580747355,0.12084635121694676,1.9011968217029173e-20,0.9957095739960097,-0.00012238469874456607,-0.09253339509450328,8.18261491728006e-06,0.007028671566957632,0.12014573068330084,0.0012071547450235327,1.0,1.0,10.536509916874275,10.618745942715634,0.09504100375097335,0.00203170042609793,-0.1828590717239865,0.0010412762979835409,0.9831385841436157,0.17700276091300715,0.16310062234851216,0.04211890187710734,0.20483256542493958,23.80450896349347,0.7498157158056252,88.89885760261133,65.09434863911787,0,0,0
0.5800000000000004,-0.18223802993213717,0.004127809753179244,1.1958508007036504,-1.0639295412286254,0.018573625847650235,4.080710481986127,0.9958036917155254,-0.0005165889966048929,-0.09151357624484988,7.787437013892818e-05,0.005183298405608603,0.12320665872474568,2.0618193657748438e-20,0.995737993564691,-0.00011895909957551415,-0.0922270778315425,1.1625432479171998e-05,0.0014941849041398923,0.12305294230777106,0.0012593280940502382,1.0,1.0,10.501543794984117,10.583493339711454,0.09420926427542167,0.0039011657760252196,-0.1822591945915089,0.0010145893356190857,0.9832499969973734,0.1822847727236287,0.1730737875638087,0.027840620695936878,0.200714862581149,23.620208374227204,0.49562868618045935,88.89885760261133,65.27864922838413,0,0,0
0.5850000000000004,-0.18759591172316825,0.004221006307109471,1.2163407223903313,-1.0792142328493126,0.01870468472597102,4.115259765406482,0.9958320599964725,-0.0005041624716802068,-0.09120442908521044,7.885825896440256e-05,0.004819010657872628,0.12515040267994054,2.1421306378108072e-20,0.9957668865301427,-0.00010231598844336633,-0.09191461749913651,1.7649133133486376e-05,0.0068539187233652345,0.1255169774691013,0.0017999665705778585,1.0,1.0,10.465961930566282,10.547533013986584,0.09406580593510135,0.002741369651515994,-0.1816486685082041,0.000989737860517423,0.9833629958708859,0.18764339314106265,0.1829976882891581,0.014163174092897529,0.19640582667723583,23.44972079739063,0.25213789755922844,88.89885760261133,65.4491368052207,0,0,0
0.5900000000000004,-0.19303003105049088,0.0043148518840909166,1.2370034236277814,-1.0944244319818488,0.01883326149683434,4.149822316311509,0.9958607271069334,-0.0004926621565928437,-0.09089094085312435,7.975514563500553e-05,0.004439464891474159,0.12668694516799942,2.2224419098467706e-20,0.9957958044715715,-9.249578717161622e-05,-0.09160080188075027,1.8334369790546248e-05,0.003940044936682341,0.12605798201055948,-7.547444076545719e-05,1.0,1.0000000000000002,10.429882289391895,10.511418865948935,0.09393875357671166,0.0008066668059799714,-0.18102951547553547,0.0009667477465159512,0.9834771883096667,0.19307825054659863,0.18896578073427156,0.0040525654839593415,0.18899396036988547,23.338943149165587,0.07214522300441469,88.89885760261133,65.55991445344574,0,0,0
0.5950000000000004,-0.19854001563135706,0.004409335842912763,1.2578389705405948,-1.109560238383494,0.018960064574734287,4.184398044303078,0.9958895985257128,-0.00048211235820508146,-0.09057410571167034,8.056363922154047e-05,0.004055611269791808,0.12783180398544047,2.2625975458647523e-20,0.9958244571034367,-8.13310491418206e-05,-0.09128879094495869,2.584015680765711e-05,0.004725482700071218,0.12532916052853488,0.002591946780959595,1.0,1.0,10.393419283043567,10.475513407736557,0.09439999098946157,0.0036647155579695103,-0.18040369722949387,0.0009456674065635491,0.9835921978844107,0.19858897262807695,0.192900717817448,0.013446049522675385,0.18003728674994934,23.269930842048602,0.2393713892796021,88.89885760261133,65.62892676056273,0,0,0
0.6000000000000004,-0.20412549452931478,0.0045044493563539,1.278847428649442,-1.1246220896258434,0.0190851108632622,4.218986798536393,0.995918584858596,-0.0004725274088073529,-0.09025487490510391,8.128323071863319e-05,0.0036645149996577917,0.128604027710802,2.3429088179007157e-20,0.9958647239992088,-0.0010530904972206685,-0.09084238570431374,-5.8770172398516905e-05,0.0007407491486597362,0.12899256926165312,0.0016694385765368691,1.0,1.0,10.356682368022115,10.424843872538684,0.09619812442161994,0.0033891586638913223,-0.17977309140127015,0.0009265252409318505,0.983707668547424,0.2041751884555057,0.20741217707889043,0.02585184827719548,0.18209276553591297,23.022163022530904,0.46022385118241016,88.89885760261133,65.87669458008043,0,0,0
0.6050000000000004,-0.20978609677566193,0.004600189870622913,1.3000288631233285,-1.1396095346629413,0.019210891258827696,4.253588589279617,0.9959475998217003,-0.0004638673443590109,-0.08993417885249431,8.19183051525809e-05,0.003312726568719738,0.1290013805051703,2.3830644539186974e-20,0.9958941989787552,-0.001046176791899822,-0.09051876078489768,-6.245438476784501e-05,0.00262498131014011,0.12998740872457032,-0.0015817985006919633,1.0,1.0,10.319778562677905,10.38759903442939,0.09618290773758349,0.0019867892910279358,-0.1791395351386078,0.0009092406254862754,0.9838232566024289,0.20983652719965887,0.21432585688045447,0.03828505824158788,0.17631066650652766,22.893813062806313,0.6815642758585025,88.89885760261133,66.00504453980501,0,0,0
0.6100000000000004,-0.21552145121765676,0.00469656023405323,1.321383338811439,-1.1545229506213515,0.019337074429684794,4.288203278545095,0.9959765593659908,-0.00045604623944822393,-0.0896129366374969,8.247735724803851e-05,0.0029906125887892475,0.1290352871152867,2.3429088179007157e-20,0.9959237313660084,-0.0010398992454975766,-0.09019332657703322,-6.125793518154048e-05,0.0025482579299546306,0.13070817306961283,0.00038624307019132246,1.0,1.0,10.282813546454383,10.350147989093887,0.09595546334808396,0.0017729660937663638,-0.17850484384077064,0.0008936406525766884,0.983938627218063,0.21557261795737623,0.2210271514909576,0.050409215507858686,0.17080192938337996,22.774374998667614,0.897402803727796,88.89885760261133,66.12448260394372,0,0,0
0.6150000000000004,-0.2213311889907865,0.004793562559083647,1.3429109198029894,-1.1693628748788938,0.0194636977595379,4.322830700562141,0.9960053831811417,-0.0004489926417777102,-0.08929203881751929,8.296749454000733e-05,0.00269617820384304,0.1287173220347926,2.3429088179007157e-20,0.9959530217180932,-0.0010266468450378394,-0.08986946299314486,-6.440635567445626e-05,0.005170013633153675,0.13007573051576884,-0.001596914086497222,0.9999999999999999,0.9999999999999999,10.245889718398544,10.312869561841882,0.0952947064461403,0.003242725694867507,-0.17787077717852648,0.0008795815029525254,0.9840534604188363,0.22138309208718515,0.22505104790147015,0.06203654619012347,0.16308139901716096,22.697894226290536,1.1043966115303312,88.89885760261133,66.2009633763208,0,0,0
0.6200000000000004,-0.22721494479132945,0.004891197904680458,1.3646116692070585,-1.184130193438124,0.01959030296644004,4.357470629316715,0.9960339951209559,-0.0004426521281848811,-0.08897234215127955,8.339422445417508e-05,0.002417738648037887,0.1280631410127848,2.302753181882734e-20,0.9959817512490649,-0.001019758313237383,-0.08955058570527688,-6.222274555329968e-05,0.00282634066059639,0.1280667696867364,0.0007539717069181438,1.0,0.9999999999999998,10.209105591331767,10.276174312784386,0.09528003340662161,0.0008575792131194445,-0.17723902864567706,0.0008669535764264063,0.9841674527824181,0.22726758447581044,0.22693355910775015,0.07300999213729929,0.15403459870666097,22.668117658948688,1.2997496928247592,88.89885760261133,66.23073994366264,0,0,0
0.6250000000000004,-0.23317235859504637,0.004989467346340586,1.3864856488555652,-1.1988261308708994,0.019717355104973095,4.392122780275666,0.9960623240441375,-0.00043697617492150116,-0.08865465952483649,8.376245894567263e-05,0.002162240093988782,0.12709240377053652,2.3830644539186974e-20,0.9960101975125961,-0.0010097209284837501,-0.0892337576132107,-5.845333841609544e-05,0.0041375598342728685,0.12723966972923537,0.0012721061138010934,1.0,1.0,10.172554626227598,10.239711774440444,0.09493367401766004,0.0023541090254526453,-0.17661120561169855,0.0008556591441308725,0.9842803207927159,0.23322573528060125,0.23060340800941026,0.08350910785497533,0.1471437097248335,22.600252724521606,1.4866585384805036,88.89885760261133,66.29860487808972,0,0,0
0.6300000000000004,-0.23920307616882017,0.005088372570911175,1.4085329192269285,-1.213451777879405,0.019844633654258103,4.4267868968194986,0.9960903035755421,-0.00043191581482697125,-0.08833976173024168,8.407709196270027e-05,0.0019230927545269127,0.12581933046358987,2.423220089936679e-20,0.9960385850428288,-0.0009983182229049397,-0.08891646294486855,-5.5533584388664316e-05,0.004651147520189814,0.1274238343410857,0.0008850548181011178,0.9999999999999999,0.9999999999999999,10.136325433615196,10.203194889616974,0.09418575490302619,0.0032863410547901498,-0.17598883278778632,0.0008455996096782377,0.9843917998923459,0.23925719045421975,0.23617144727075992,0.09368347991109174,0.14251354179362594,22.500182710177043,1.6677861387467954,88.89885760261133,66.39867489243429,0,0,0
0.6350000000000005,-0.24530674849432657,0.005187914546683657,1.430753539566062,-1.2280081288536469,0.019972072065174946,4.46146274235228,0.9961178709156083,-0.0004274344776988413,-0.08802838990219311,8.434186526936335e-05,0.0016969293087787233,0.1242535868610912,2.423220089936679e-20,0.9960661970695899,-0.0010006941118772988,-0.08860658447986246,-5.341752973661578e-05,-0.0008671872690062706,0.1244415368774695,0.0010519274263483284,1.0,1.0,10.100503212012432,10.167550038300263,0.0948125500195695,0.0027778715491239424,-0.17537337676024553,0.0008367012865605702,0.9845016397419896,0.2453616011404443,0.2365414913051408,0.10318313275609939,0.13359626182774823,22.50543031133776,1.8369021114441169,88.89885760261133,66.39342729127357,0,0,0
0.6400000000000005,-0.251483033168878,0.00528809665360609,1.453147567650072,-1.2424968346176444,0.020100700994581704,4.496149966648426,0.9961449674726953,-0.00042347647445632264,-0.08772124768685863,8.456216126071333e-05,0.001502472255089245,0.12241567465802838,2.44329790794567e-20,0.9960929864608014,-0.0010013049823488103,-0.08830491097738168,-4.908371113466454e-05,-8.550769617426089e-05,0.12114245570515013,0.0018696845979334553,0.9999999999999999,0.9999999999999999,10.065168829815997,10.132847759924942,0.09553884611709668,0.002763781345065639,-0.17476623046755194,0.0008288521211597161,0.9846096067438727,0.2515386251414221,0.235546027286359,0.11199338443853127,0.12371552366544335,22.521012592806088,1.9937450898855227,88.89885760261133,66.37784500980524,0,0,0
0.6450000000000005,-0.25773159633823317,0.005388924438677765,1.4757150594668156,-1.2569196622977201,0.020230356127735816,4.5308482045334095,0.996171539963074,-0.00041996895464228135,-0.08741898770857066,8.474481455907897e-05,0.001334782280816798,0.12032612137859017,2.423220089936679e-20,0.996118993451387,-0.000996112884957809,-0.08801111682268466,-4.42734637860924e-05,0.0022432803703971264,0.1179753172416113,0.0018513680884339216,1.0,0.9999999999999999,10.030397270584276,10.099045222927279,0.09600869042554172,0.003127173271195498,-0.1741686863957021,0.0008219056287607572,0.9847154884281718,0.25778792884396223,0.2344912692243013,0.12015685309113919,0.11437632953267322,22.534169210862107,2.139073783578893,88.89885760261133,66.36468839174923,0,0,0
0.6500000000000005,-0.2640521130593596,0.005490401929255871,1.4984560691769537,-1.2712784078763608,0.02036059446643165,4.565557090576973,0.9961975401182303,-0.00041685803521175564,-0.08712221349700175,8.489492582838235e-05,0.0011835664919928512,0.11800387546168131,2.413181180932184e-20,0.9961455872639723,-0.001563995344309042,-0.08770128351748158,-8.81048521367507e-05,0.003295829970905913,0.117037315863034,0.0025837190359277087,1.0,1.0,9.9962578756135,10.064358763175536,0.14869880185440043,0.003474406210952079,-0.17358194032900082,0.0008157534308072743,0.9848190922895227,0.2641091875048227,0.23848685769984568,0.12802852314333932,0.11071686251459899,22.474023690226424,2.27920774081787,88.89885760261133,66.42483391238491,0,0,0
0.6550000000000005,-0.27044426642495145,0.005592533929855964,1.5213706492863963,-1.2855744886806082,0.02049216973561,4.600276328470763,0.9962229233646588,-0.00041408544768384823,-0.08683149352606763,8.501792516925862e-05,0.0010626393442633461,0.11545818130104259,2.4031422719276886e-20,0.9961706819304714,-0.001552402058786228,-0.08741599021550642,-8.464437357621412e-05,0.004746480532674048,0.11455604772735543,0.0011515211614283889,1.0,1.0,9.962815946526318,10.031521942030178,0.14803685118330293,0.00396365133070785,-0.1730071190506883,0.0008102783635908651,0.9849202405305489,0.27050208442429186,0.23856657606828424,0.13539075815202606,0.10329680253560405,22.467927086170054,2.4102725352013175,88.89885760261133,66.43093051644128,0,0,0
0.6600000000000005,-0.27690774754961905,0.0056953263053227355,1.5444588506688384,-1.2998096953102556,0.020624752132604285,4.635005561843416,0.9962476483034424,-0.00041158521722927825,-0.08654736623420788,8.511986681024008e-05,0.0009643745049828081,0.11270394954926204,2.413181180932184e-20,0.9961955855354038,-0.0015529999605195994,-0.08713172132513716,-8.179129174049091e-05,-0.00013264342868446292,0.11414113581437986,0.0013351321386318935,1.0,1.0,9.930133321589228,9.998828714271523,0.148300630329323,0.002247561019202527,-0.17244529022353045,0.0008053478089089941,0.985018767991062,0.2769663109382216,0.2433352292194187,0.14255892363973235,0.10130400221672681,22.39958595141993,2.537882400290817,88.89885760261133,66.4992716511914,0,0,0
0.6650000000000005,-0.2834422557036987,0.005798786166449671,1.567720722561275,-1.3139854987069037,0.020759169539571545,4.669744492506568,0.9962716763497734,-0.0004092812480745118,-0.08627034329207384,8.520762936089463e-05,0.0009045245106619388,0.10974779476021596,2.413181180932184e-20,0.9962196665827439,-0.0015535122947137393,-0.08685594190565321,-8.870737645401025e-05,-0.00043926158397253855,0.11073566910665403,-0.0025659510795929324,1.0,1.0,9.898268750894907,9.967112525451553,0.14875476740349006,0.0030603532043454664,-0.17189746880949944,0.0008008088473633063,0.9851145207142554,0.28350156655546915,0.24188888968049943,0.14915641238567573,0.09325842933405802,22.426759160299707,2.6553328661435245,88.89885760261133,66.47209844231162,0,0,0
0.6700000000000005,-0.29004749901371146,0.005902922562519156,1.5911563124626158,-1.3281039695786225,0.020895368974312427,4.704492723629381,0.9962949718944039,-0.00040707976669468167,-0.08600090691197573,8.528956677324393e-05,0.000881531021152345,0.10660678229395733,2.413181180932184e-20,0.996242389154463,-0.001555148530667051,-0.08659489372450506,-8.913864029908356e-05,-0.0006621461699641614,0.10481418247139729,4.8016205491117295e-05,0.9999999999999999,1.0,9.867277583431386,9.937093630440677,0.14958797241619745,0.002366148547789297,-0.1713646117088341,0.0007964730892504598,0.9852073565927624,0.2901075596720776,0.23570263491741567,0.1549033691349509,0.08138611169927519,22.538585470494162,2.7576418751423195,88.89885760261133,66.36027213211716,0,0,0
0.6750000000000005,-0.29672319717787327,0.006007744220959083,1.6147656656907043,-1.342167664413294,0.02103327479347847,4.739249779921452,0.9963175042252141,-0.00040489105145678875,-0.08573948652181304,8.537360808286571e-05,0.0008936987924686229,0.10330625258871104,2.4031422719276886e-20,0.9962642903589313,-0.0015519635586786328,-0.08634261840995107,-8.608624231248583e-05,0.0013795593761695996,0.10128777586486558,0.0012637615526521592,1.0,1.0,9.837209096833927,9.908074392370835,0.14992560913615322,0.0024305147712906324,-0.1708475715839482,0.0007921603051020223,0.9852971530284248,0.2967840102399109,0.23319112411761161,0.16011330530304435,0.07335172416596304,22.57505021120728,2.8503906627556455,88.89885760261133,66.32380739140405,0,0,0
0.6800000000000005,-0.30346908163178865,0.006113258444822356,1.638548825379159,-1.3561787202497928,0.021172393301487437,4.774015263188291,0.9963392472443792,-0.0004026396601612501,-0.08548646078359519,8.546638403739621e-05,0.0009312574472782735,0.09986164356979552,2.3830644539186977e-20,0.9962852025530007,-0.0015427462219300696,-0.0861011469511924,-8.71877866287918e-05,0.003639784437811726,0.09695100610682882,-0.0006066892576704942,1.0,0.9999999999999999,9.808106736081044,9.880285784653722,0.1498659843744514,0.004021939924296012,-0.17034710079773838,0.0007877189544569281,0.9853838058079978,0.30353064991076995,0.2290611580864679,0.16470802552474498,0.06441591506923348,22.640655492511133,2.9321871807925106,88.89885760261133,66.2582021101002,0,0,0
0.6850000000000005,-0.3102848949234301,0.006219469997826135,1.6625058326088562,-1.3701394438381853,0.021312203166421052,4.808788750736428,0.9963601785460307,-0.000400274906440257,-0.0852421671773728,8.557234402351692e-05,0.0009840999886961735,0.09629059452821405,2.3529477269052116e-20,0.9963053693025048,-0.0015426382181133096,-0.08586747804605932,-8.70651316160725e-05,5.156097889619238e-05,0.09381483175406748,0.00019006009983635634,1.0,1.0,9.780009222328555,9.853413834470963,0.1506700619330052,0.002652386314283511,-0.16986387032191952,0.0007830472103865958,0.9854672254298082,0.31034722139032905,0.2279701388064589,0.16891246247103475,0.059564521319906104,22.673513581723757,3.0070357411409074,88.89885760261133,66.22534402088758,0,0,0
0.6900000000000005,-0.31717039063449226,0.006326383734512904,1.6866367264400088,-1.3840519408633483,0.021453261985583092,4.843569857150648,0.9963802790292374,-0.0003977442056159998,-0.08500690570390226,8.569605573793533e-05,0.0010638582717205649,0.09260556308078799,2.3429088179007163e-20,0.9963252388459626,-0.0015399679701398883,-0.0856366672197448,-9.035862801600173e-05,0.0009552536678884369,0.09266781300583977,-0.0012611312578607553,1.0,1.0000000000000002,9.752950965099451,9.826865813264384,0.15095234492526668,0.0012673287113830953,-0.16939847701955163,0.0007780394520892426,0.9855473355643898,0.3172334784136011,0.22956699989900298,0.17294921783951162,0.0569044287190822,22.641096610993554,3.078899172549239,88.89885760261133,66.25776099161777,0,0,0
0.6950000000000005,-0.3241253320383105,0.00643400517067318,1.710941544158564,-1.397917981695784,0.021595276439524608,4.878358258208693,0.9963995314522175,-0.00039498693976123373,-0.08478095504382428,8.584273862277416e-05,0.0011653501124653388,0.08881120911470394,2.3429088179007163e-20,0.9963439620687451,-0.0015378679727435028,-0.08541859585166656,-8.771535265876118e-05,0.0009311081156766158,0.08754781068880783,0.0011164959868334053,0.9999999999999999,1.0,9.72696391822884,9.801784457214508,0.15141588841688777,0.0017022362304426003,-0.16895147557699733,0.0007725739446876449,0.9856240672943488,0.32418918441471994,0.22404798594665656,0.17634911511038728,0.04803712349397253,22.739900594339325,3.1394250664992724,88.89885760261133,66.15895700827201,0,0,0
0.7000000000000005,-0.3311494931275226,0.006542338790036955,1.7354203211228327,-1.4117400828603086,0.02173812726012234,4.913153507265988,0.9964179210524747,-0.0003919508225985275,-0.08456456457119906,8.601686168647087e-05,0.0012870682686020605,0.08492640021848846,2.3429088179007163e-20,0.996408584798641,-0.0012579571379008501,-0.08466607989302134,-6.781561100734077e-05,0.0018711768528942314,0.08430109484832163,-0.0011456227785981831,1.0,1.0,9.702076670895844,9.714721568149644,0.10146524106393015,0.0014299095058940994,-0.16852336267824322,0.0007665456907082692,0.9856973615868724,0.33121411352093494,0.23015492687411032,0.17993614205754477,0.05022012056823656,22.61845446264221,3.203282289970092,88.89885760261133,66.28040313996912,0,0,0
