time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm,tilt_deg,signed_pitch_deg,unwrapped_pitch_deg,signed_yaw_deg,body_z_x,body_z_y,body_z_z,lateral_m
0.6450000000000005,-0.024095774439171012,0.005648781556850151,1.4931075323907668,-0.4509371077796822,0.03134913631281662,4.608403074179545,0.9946577510990947,-0.0037443092869540377,-0.10315977009101665,-1.2697391570148175e-05,-0.025372282702459368,-0.6354850159650486,-1.6509809362146987e-19,1.0,11.85013270526813,-11.842549578863377,-11.842549578863377,0.43621243303857543,-0.2052172347593382,0.00745123222955258,0.9786880839654647,0.024749041979446752
0.6500000000000005,-0.026388388525587697,0.005807251124293044,1.5162359708390105,-0.4661528728594662,0.03204051891465612,4.642964138541748,0.9944917386814259,-0.0038077431225497648,-0.10474579996217447,-1.3303804592848784e-05,-0.025635168201140125,-0.6402601404918249,-1.9079770067297814e-19,0.9999999999999999,12.033014565625816,-12.025297319535106,-12.025297319535106,0.4438348759579645,-0.20833756413297858,0.007576325192102752,0.9780276369651936,0.027019830025334562
0.6550000000000005,-0.02875774816411405,0.005969205117403242,1.539537091091038,-0.4816356354245795,0.03274292440428379,4.677475591045602,0.9943219215307684,-0.0038718227889613316,-0.10634343025077544,-1.3933774465368896e-05,-0.025899544086167785,-0.6450330088165861,-2.0364750419873226e-19,1.0,12.217265952549571,-12.209413155093996,-12.209413155093996,0.4515461728274164,-0.21147909992003752,0.007702640081439276,0.977352167661579,0.029370725037088173
0.6600000000000005,-0.031205192938292894,0.006134698918318198,1.5630106420023118,-0.4973872327371925,0.03345645992729655,4.711936194481537,0.9941482433456031,-0.003936551585397931,-0.10795264518138001,-1.4588006401450013e-05,-0.026165420109195384,-0.6498036587427429,-1.77947897147224e-19,0.9999999999999999,12.402886243662829,-12.394896459999813,-12.394896459999813,0.45934722378590276,-0.2146417502902808,0.007830181314683323,0.976661459919917,0.031802493567871355
0.6650000000000005,-0.03373207160010428,0.006303788445894944,1.5866563661954882,-0.5134094948881618,0.03418123302566795,4.746344692918818,0.9939706474494868,-0.004001932824063741,-0.1095734288476522,-1.5267220396029692e-05,-0.02643280603351311,-0.6545721294044621,-1.5224829009571573e-19,0.9999999999999999,12.589874827784394,-12.581746620157563,-12.581746620157563,0.46723894581564457,-0.2178254218331414,0.00795895328374351,0.9759552964484802,0.03431603711393786
0.6700000000000005,-0.036339742033779744,0.006476530157687971,1.6104739999665467,-0.5297042446651168,0.03491735163612958,4.780699811600057,0.9937890767913841,-0.004067969829967638,-0.1112057652124273,-1.5972151400504098e-05,-0.026701711636247943,-0.6593384612776254,-1.5224829009571573e-19,1.0,12.778231105312255,-12.76996303330918,-12.76996303330918,0.4752222731161795,-0.22103001954021506,0.00808896035411465,0.975233458809962,0.03691235963691701
0.6750000000000005,-0.03902957121895319,0.00665298105191876,1.6344632731903952,-0.5462732974190053,0.03566492408845132,4.815000256836578,0.9936034739459666,-0.004134665940735211,-0.11284963810778124,-1.6703549498532362e-05,-0.026972146710577887,-0.6641026961909775,-8.799927246694508e-20,1.0,12.96795448861039,-12.959545109428474,-12.959545109428474,0.4832981574890495,-0.22425544678767875,0.008220206863673196,0.9744957274330031,0.039592544581177516
0.6800000000000005,-0.041802935193140635,0.006833198669436465,1.6586239092259534,-0.5631184609290917,0.03642405910362002,4.849244715904649,0.993413781113876,-0.004202024506423063,-0.11450503123510214,-1.7462180082390236e-05,-0.027244121067960776,-0.6688648773374649,-1.0084907599269922e-19,1.0,13.159044402398804,-13.150492271119456,-13.150492271119456,0.4914675687334371,-0.22750160531863328,0.00835269712146934,0.9737418816237914,0.04235773831093799
0.6850000000000005,-0.04466121901354104,0.007017241095669231,1.6829556248207203,-0.5802415352663977,0.03719486579191608,4.88343185694257,0.9932199401219507,-0.0042700488893354,-0.11617192816516374,-1.8248824029881e-05,-0.02751764454037766,-0.6736250492857718,-8.799927246694508e-20,1.0,13.351500284147212,-13.34280395401803,-13.34280395401803,0.4997314950530832,-0.2307683952253694,0.008486435406515612,0.9729716995777415,0.04520913797419974
0.6900000000000005,-0.04760581671815043,0.007205166962565639,1.7074581300148288,-0.5976443126555805,0.03797745365088784,4.917560328848642,0.993021892423412,-0.004338742463842882,-0.11785031233820083,-1.9064277881811805e-05,-0.02779272698259085,-0.6783832579920539,-1.1369887951845334e-19,1.0,13.54532158447175,-13.536479607197172,-13.536479607197172,0.5080909434748412,-0.23405571493155675,0.0086214259665719,0.9721849583912421,0.048147982474456584
0.6950000000000005,-0.05063813128618151,0.007397035450525769,1.7321311280445923,-0.615328577335238,0.03877193256322307,4.951628761180003,0.9928195790980149,-0.004408108616203755,-0.11954016706398729,-1.9909354020044212e-05,-0.028069378274416617,-0.6831395508118748,-1.008490759926992e-19,1.0,13.740507767534913,-13.731518693575632,-13.731518693575632,0.5165469402792272,-0.2373634611743585,0.008757673016926874,0.9713814340734835,0.051175545660138204
0.7000000000000005,-0.053759574597780836,0.007592906290321362,1.756974315245548,-0.6332961054166348,0.039578412794517424,4.985635764052356,0.9926129408521571,-0.004478150744387214,-0.12124147552191616,-2.0784880846127808e-05,-0.028347608323012658,-0.6878939765123487,-1.1369887951845334e-19,1.0,13.937058311449611,-13.927920690330184,-13.927920690330184,0.5251005314433433,-0.24069152898646878,0.008895180739175602,0.9705609015583584,0.05429313112050146
0.7050000000000005,-0.056971567393035646,0.0077928397650045625,1.7819873809550002,-0.6515486647408402,0.04039700499093931,5.019579928040577,0.9924019180189478,-0.00454887225789903,-0.12295422076108223,-2.1691702960526302e-05,-0.028627427065180424,-0.6926465852844916,-1.008490759926992e-19,1.0,14.13497270868615,-14.12568508931157,-14.12568508931157,0.5337527830965676,-0.24403981167807465,0.009033953279993345,0.9697231347164328,0.05750206816126042
0.7100000000000005,-0.06027553923026243,0.00799689671180473,1.807170007414071,-0.6700880147342704,0.04122782017679078,5.05345982408022,0.9921864505582352,-0.00462027657760939,-0.12467838570036713,-2.2630681342445776e-05,-0.028908844469682414,-0.6973974287557854,-1.1369887951845334e-19,1.0,14.334250466482962,-14.324811397464071,-14.324811397464071,0.5425047819894119,-0.24740820081874187,0.009173994749905375,0.9688679063669938,0.060803708657598994
0.7150000000000005,-0.06367292844356916,0.008205138524012789,1.832521869669258,-0.6889159062626276,0.0420709697519641,5.087274003369918,0.9919664780565906,-0.004692367135582961,-0.126413953128527,-2.3602693530275084e-05,-0.02919187053957458,-0.7021465600029575,-6.229966541543683e-20,1.0,14.534891107261183,-14.52529913724892,-14.52529913724892,0.551357635975975,-0.2507965862192248,0.009315309222052731,0.967994988290167,0.06419942456734419
0.7200000000000005,-0.06716518209968321,0.00841762715285261,1.8580426354735078,-0.7080340814832267,0.04292656548929347,5.12102099727469,0.9917419397272501,-0.004765147374911154,-0.12816090570428257,-2.460863380264886e-05,-0.029476515314553982,-0.7068940335649804,-3.6600058363928576e-20,1.0,14.736894169042737,-14.727147847071473,-14.727147847071473,0.5603124745104241,-0.25420485591319925,0.009457900730953789,0.9671041512391068,0.06769060594623191
0.7250000000000005,-0.07075375595403689,0.008634425109338869,1.8837319651868087,-0.7274442736957022,0.043794719531801515,5.154699317230151,0.9915127744100105,-0.004838620749546583,-0.12991922595641228,-2.564941336014372e-05,-0.02976278887332189,-0.7116399054562932,-3.6600058363928576e-20,1.0,14.940259205872174,-14.930357081712314,-14.930357081712314,0.5693704491579622,-0.25763289613891943,0.009601773271261526,0.9661951649522575,0.07127865934886958
0.7300000000000005,-0.07444011440610239,0.008855595466120898,1.9095895116763058,-0.7471482071910867,0.04467554438984018,5.188307454647647,0.9912789205710801,-0.0049127907241396885,-0.1316888962838476,-2.6725960507618858e-05,-0.030050701335962493,-0.7163842331802494,-6.229966541543683e-20,1.0,15.144985788242586,-15.13492641276228,-15.13492641276228,0.5785327341207513,-0.26108059132079703,0.009746930796516359,0.9652677981656856,0.07496500652873442
0.7350000000000005,-0.07822573045396808,0.009081201859311952,1.9356149202159438,-0.7671475970992531,0.045569152938125336,5.221843880820291,0.9910403163028831,-0.004987660773877527,-0.13346989895577147,-2.7839220837212235e-05,-0.03034026286633745,-0.7211270757427936,-6.229966541543683e-20,1.0,15.351073503525159,-15.340855429061552,-15.340855429061552,0.5878005267792862,-0.26454782405090377,0.009893377217894433,0.9643218186254817,0.07875108337201743
0.7400000000000005,-0.08211208564814787,0.009311308490303398,1.9618078283856442,-0.7874441492347121,0.046475658412664926,5.2553070468299445,0.9907968993238154,-0.005063234384324693,-0.13526221611171907,-2.8990157412004213e-05,-0.03063148367449646,-0.7258684936663717,-6.229966541543683e-20,1.0,15.558521956402837,-15.548143737142773,-15.548143737142773,0.5971750482497237,-0.2680344750703945,0.010041116402951217,0.963356993100232,0.08263833901580046
0.7450000000000006,-0.08610067004461547,0.009545980127563273,1.9881678659700166,-0.8080395599407556,0.04739517440757996,5.288695383455109,0.9905486069779524,-0.005139515051266377,-0.13706582976168163,-3.0179750950360577e-05,-0.03092437401910414,-0.7306085490040763,-1.1369887951845334e-19,1.0,15.767330769307984,-15.756790961678393,-15.756790961678393,0.6066575439577032,-0.2715404232508533,0.010190152174360284,0.962373087393559,0.0866282351126212
0.7500000000000006,-0.0901929821570552,0.00978528210841868,2.014694654856615,-0.828935515931939,0.04832781487181797,5.32200730107976,0.9902953762347072,-0.00521650628055352,-0.1388807217862128,-3.140900001096732e-05,-0.031218944209883415,-0.7353473053540321,-1.1369887951845334e-19,1.0,15.977499582864219,-15.966796745932148,-15.966796745932148,0.6162492842292049,-0.27506554557555896,0.010340488308647134,0.961369866356731,0.09072224521209897
0.7550000000000006,-0.09439052890832099,0.01002928034082147,2.0413878089337394,-0.8501336941348925,0.0492736941057584,5.355241189603122,0.9900371436884363,-0.005294211587950057,-0.14070687393653752,-3.267892117856981e-05,-0.03151520461007573,-0.7400848278740237,-1.6509809362146985e-19,1.0,16.18902805633231,-16.17816075221492,-16.17816075221492,0.6259515648990228,-0.2786097171206706,0.0104921285349179,0.9603470939013388,0.09492185423677399
0.7600000000000006,-0.09869482558109535,0.010278041305096701,2.068246933987787,-0.8716357615274525,0.05023292675770941,5.388395418350378,0.9897738455579955,-0.005372634498982237,-0.14254426783466376,-3.399054925042945e-05,-0.031813165638918325,-0.7448211832963701,-1.9079770067297811e-19,1.0,16.40191586806044,-16.390882662344907,-16.390882662344907,0.6357657079374451,-0.282172811036333,0.010645076533582806,0.9593045330120402,0.09922855803422777
0.7650000000000006,-0.10310739576773967,0.01053163205567329,2.095271627600162,-0.8934433749761055,0.0512056278202956,5.421468335984338,0.9895054176862403,-0.005451778548789979,-0.14439288497349673,-3.534493742351089e-05,-0.032112837774138904,-0.7495564399430485,-1.6509809362146985e-19,1.0,16.616162715938646,-16.604962178112245,-16.604962178112245,0.6456930620957655,-0.28575469852769897,0.010799335935074204,0.958241945759371,0.10364386299130975
0.7700000000000006,-0.10762977131932755,0.010790120222796334,2.1224614790437446,-0.9155581810717344,0.052191912626736024,5.4544582704180495,0.9892317955394744,-0.005531647281980269,-0.14625270671695562,-3.6743157482413724e-05,-0.032414231554467945,-0.7542906677410716,-1.9079770067297811e-19,1.0,16.831768317857875,-16.82039902174814,-16.82039902174814,0.6557350035712657,-0.2893552488358699,0.010954910318559049,0.957159093312624,0.10816928569919071
0.7750000000000006,-0.1122634922938526,0.011053574014220554,2.149816069178925,-0.9379818159636575,0.053191896847012116,5.487363528728377,0.9889529142068401,-0.005612244252482554,-0.1481237143000926,-3.818629998806221e-05,-0.03271735758216908,-0.7590239382381206,-2.1649730772448638e-19,0.9999999999999999,17.048732412173184,-17.037192936398576,-17.037192936398576,0.6658929366923481,-0.29297432921875066,0.01111180321064564,0.95605573595279,0.11280635266021038
0.7800000000000006,-0.11701010690360217,0.011322062216884289,2.1773349703492095,-0.9607159051919526,0.054205696483924766,5.520182397070532,0.9886687083996546,-0.005693573023406126,-0.15000588882921445,-3.9675474467167583e-05,-0.033022226525587735,-0.7637563246184399,-3.192957359305194e-19,1.0,17.267054758171806,-17.255343686602682,-17.255343686602682,0.6761682946245061,-0.296611804931821,0.011270018084084439,0.954931633085569,0.11755660002924297
0.7850000000000006,-0.12187117146168829,0.011595654198563513,2.2050177462764,-0.9837620635180553,0.05523342786904007,5.552913140593582,0.988379112450687,-0.00577563716689947,-0.15189921128200604,-4.12118096024772e-05,-0.033328849121718525,-0.7684879017189935,-3.192957359305194e-19,1.0,17.486735136545597,-17.474851058775837,-17.474851058775837,0.6865625400978719,-0.3002675392088185,0.011429558356462838,0.9537865432544418,0.12242157338368466
0.7900000000000006,-0.12684825032772742,0.011874419909505284,2.2328639519553537,-1.007121894753622,0.056275207658523126,5.585554003356921,0.9880840603133761,-0.005858440264011536,-0.1538036625076561,-4.2796453423825465e-05,-0.03363723617879163,-0.7732187460458899,-3.7069495003353593e-19,0.9999999999999999,17.70777334986834,-17.69571486169756,-17.69571486169756,0.6970771661570855,-0.30394139324233427,0.011590427388893617,0.952620224153808,0.1274028275172614
0.7950000000000006,-0.13194291585266008,0.012158429884040093,2.2608731335483294,-1.0307969915876487,0.057331152828859276,5.61810320824772,0.98778348556099,-0.005941985904554956,-0.15571922322698503,-4.4430573500001754e-05,-0.0339473985788786,-0.777948935791077,-4.477937711880607e-19,1.0,17.930169223077556,-17.91793492700431,-17.91793492700431,0.7077136969342853,-0.3076332261643194,0.011752628484697034,0.9514324326421889,0.13250192625372378
0.8000000000000006,-0.13715674832270158,0.012447755242172532,2.28904482827892,-1.054788935411834,0.05840138067246214,5.65055895689936,0.9874773213857213,-0.006026277686971112,-0.15764587403257416,-4.611535713145043e-05,-0.03425934728051797,-0.7826785508493117,-4.477937711880607e-19,1.0,18.15392260396146,-18.141511109687265,-18.141511109687265,0.7184736884460328,-0.3113428950264989,0.011916164888076172,0.9502229247554906,0.13772044227719404
0.8050000000000006,-0.14249133590241544,0.01274246769114972,2.3173785643255838,-1.0790992961441783,0.05948600879316777,5.682919429610844,0.9871655005977221,-0.006111319218197103,-0.15958359538889685,-4.7852011543819e-05,-0.03457309332136102,-0.7874076728354067,-4.2209416413655246e-19,1.0,18.37903336365081,-18.366443288595068,-18.366443288595068,0.7293587294150302,-0.31507025478069384,0.012081039782785553,0.9489914557203325,0.14305995697648935
0.8100000000000006,-0.14794827457690002,0.013042639527006907,2.345873860714771,-1.1037296320508065,0.06058515510161434,5.715182785267206,0.9868479556240738,-0.006197114113534527,-0.16153236763245093,-4.9641764082370205e-05,-0.03488864782083812,-0.7921363851017599,-3.7069495003353593e-19,1.0,18.60550139711535,-18.59273136694181,-18.59273136694181,0.7403704421175209,-0.3188151582590474,0.012247256290792638,0.9477377799674372,0.14852206030119985
0.8150000000000006,-0.15352916809308012,0.0133483436360897,2.374530227213659,-1.1286814895660051,0.061698937810506546,5.747347161260909,0.9865246185076922,-0.006283665996520084,-0.16349217097189234,-5.148586240727434e-05,-0.03520602198284609,-0.7968647727561681,-3.9639455708504417e-19,1.0,18.833326623666068,-18.820375272820126,-18.820375272820126,0.7515104832573027,-0.3225774561541552,0.012414817470932118,0.9464616511450834,0.15410835062766842
0.8200000000000006,-0.15923562790009407,0.013659653496552314,2.4033471642224935,-1.153956403110462,0.06282747542976413,5.7794106734142385,0.9861954209061662,-0.006370978498797961,-0.16546298548816968,-5.338557468979845e-05,-0.035525227098456964,-0.8015929226799304,-3.7069495003353593e-19,1.0,19.062508987461772,-19.049374959719607,-19.049374959719607,0.7627805448673195,-0.32635699699909576,0.01258372631755273,0.9451628221326195,0.15982043463331932
0.8250000000000006,-0.1650692730887676,0.013976643179831272,2.432324162666547,-1.1795558949076996,0.06397088676155376,5.8113714159027055,0.9858602940905272,-0.006459055259993959,-0.16744479113465938,-5.534218980940902e-05,-0.03584627454864858,-0.806320923546244,-4.477937711880607e-19,1.0,19.293048458021666,-19.27973040705062,-19.27973040705062,0.7741823552398418,-0.33015362714736,0.012753985759156363,0.9438410450540374,0.16565992717803077
0.8300000000000006,-0.17103173033016525,0.014299387352093976,2.461460703887694,-1.2054814747986864,0.0651292908952034,5.843227461179449,0.9855191689439522,-0.006547899927591368,-0.1694375677373016,-5.7357017551805644e-05,-0.036169175807057516,-0.811048865838896,-4.2209416413655246e-19,1.0,19.524945030742856,-19.511441620673537,-19.511441620673537,0.7857176798862886,-0.333967190752678,0.012925598657029306,0.9424960712916113,0.171628451191449
0.8350000000000006,-0.17712463381321042,0.014627961275661558,2.490756259535615,-1.23173464005462,0.06630280720199871,5.874976859900654,0.9851719759603935,-0.006637516156808511,-0.17144129499473587,-5.943138880790266e-05,-0.03649394244275468,-0.815776841871257,-4.2209416413655246e-19,1.0,19.75819872742329,-19.744508633433526,-19.744508633433526,0.7973883225277864,-0.33779752974873845,0.01309856780386528,0.9411276514995922,0.17772763756530985
0.8400000000000006,-0.18334962518136458,0.014962440810405408,2.5202102914586235,-1.2583168751878664,0.0674915553298602,5.906617640851984,0.9848186452431382,-0.0067279076104779624,-0.1734559524784368,-6.15666557737767e-05,-0.036820586123044195,-0.8205049458055774,-3.7069495003353593e-19,1.0,19.99280959679035,-19.978931505700956,-19.978931505700956,0.8091961261176113,-0.3416444838288007,0.013272895922380117,0.9397355356179664,0.18395912504997344
0.8450000000000006,-0.18970835346835654,0.015302902415116792,2.549822251594135,-1.285229651761044,0.06869565519790083,5.938147810876028,0.984459106503294,-0.0068190779589273965,-0.17548151963284925,-6.376419215159789e-05,-0.03714911861628587,-0.8252332736725928,-3.449953429820277e-19,1.0,20.228777715035,-20.21471032591757,-20.21471032591757,0.8211429738967089,-0.3455078904251955,0.01344858566391779,0.9383194728862723,0.1903245601544937
0.8500000000000006,-0.19620247503295266,0.015649423148848953,2.5795915818587702,-1.312474428194241,0.06991522699086279,5.969565354800782,0.9840932890582,-0.006911030879862024,-0.17751797577552264,-6.602539335156305e-05,-0.0374795517947419,-0.8299619233914413,-3.449953429820277e-19,1.0,20.4661031863515,-20.451845211148402,-20.451845211148402,0.8332307904835355,-0.3493875846887113,0.013625639607047515,0.9368792118574771,0.19682559704964225
0.8550000000000006,-0.2028336534927582,0.016002080672231106,2.609517714038107,-1.3400526495703537,0.07115039115343293,6.000868235369141,0.9837211218297625,-0.0070037700582486,-0.17956530009724397,-6.835167669484928e-05,-0.03781189763744811,-0.8346909947898965,-4.477937711880607e-19,1.0,20.704786143483123,-20.69033630763963,-20.69033630763963,0.8454615429995268,-0.3532833994678643,0.013804060256151749,0.935414500411916,0.2034638974733869
0.8600000000000007,-0.20960355965704086,0.01636095324875369,2.6396000696760797,-1.36796574743853,0.07240126838443565,6.0320543931694415,0.9833425333427113,-0.007097299186200952,-0.18162347166216908,-7.074448161760649e-05,-0.038146168233110435,-0.8394205896249215,-4.477937711880607e-19,1.0,20.944826748273446,-20.930183791382383,-20.930183791382383,0.8578372422315479,-0.35719516528804734,0.013983850040004674,0.9339250857712856,0.2102411306383948
0.8650000000000007,-0.21651387145856665,0.016726119746024275,2.6698380599640346,-1.3962151396157079,0.07366797963090259,6.0631217465670275,0.9829574517227795,-0.007191621962866998,-0.1836924694079522,-7.320526987600813e-05,-0.038482375783026934,-0.8441508116035463,-5.248925923425855e-19,1.0,21.186225192223887,-21.17138786868269,-21.17138786868269,0.870359943832745,-0.3611227103305574,0.014165011310341036,0.9324107145127036,0.21715897314118768
0.8700000000000007,-0.2235662738844387,0.01709765963699352,2.700231085629447,-1.4248022299862337,0.07495064608201792,6.09406819163686,0.9825658046948006,-0.007286742094317222,-0.18577227214587264,-7.573552575237906e-05,-0.03882053260403602,-0.8488817664040741,-5.505921993940938e-19,1.0,21.428981697057154,-21.41394877673754,-21.41394877673754,0.8830317495632821,-0.36506586041149464,0.01434754634041492,0.9308711325828216,0.2242191088726256
0.8750000000000007,-0.23076245890592925,0.01747565300115055,2.7307785368243036,-1.4537284082995465,0.07624938916293851,6.124891602097175,0.982167519580725,-0.007382663293434556,-0.18786285856095858,-7.83367562624202e-05,-0.03916065113149132,-0.8536135616976193,-6.019914134971103e-19,1.0,21.67309651528679,-21.657866784217234,-21.657866784217234,0.895854808572509,-0.36902443896053255,0.014531457323548271,0.9293060853120023,0.2314232289294385
0.8800000000000007,-0.2381041254072954,0.017860180525687074,2.761479793013153,-1.4829950499659132,0.07756433052848784,6.155589829244181,0.9817625232975523,-0.007479389279805639,-0.1899642072121075,-8.10104913635495e-05,-0.039502743922263765,-0.8583463071699834,-6.019914134971103e-19,1.0,21.918569930793012,-21.903142191854126,-21.903142191854126,0.9088313187241781,-0.37299826699955413,0.014716746371668775,0.9277153174285533,0.2387730315265591
0.8850000000000007,-0.24559297911356834,0.018251323506629724,2.7923342228608354,-1.5126035158502023,0.07889559205672249,6.186160701887821,0.981350742355179,-0.007576923779613407,-0.1920762965322024,-8.375828416437917e-05,-0.03984682365777135,-0.8630801145438711,-6.276910205486185e-19,0.9999999999999999,22.165402259405035,-22.149775333037788,-22.149775333037788,0.9219635279664032,-0.3769871631211506,0.014903415513836824,0.9260985730730226,0.24627022191004186
0.8900000000000007,-0.2532307325173068,0.01864916384993985,2.8233411841198945,-1.5425551520636764,0.0802432958423705,6.216602026288582,0.9809321028541597,-0.007675270525530977,-0.19419910482822367,-8.658171113534964e-05,-0.04019290314703723,-0.8678150976014518,-6.79090234651635e-19,1.0,22.413593849489576,-22.397766574416732,-22.397766574416732,0.9352537357481276,-0.3809909434669786,0.015091466694761265,0.9244555958125529,0.2539165122703793
0.8950000000000007,-0.2610191048043044,0.01905378407258021,2.8545000235176725,-1.572851289753794,0.08160756419014009,6.24691158609537,0.9805065304833787,-0.0077744332566167685,-0.1963326102813556,-8.948237232053998e-05,-0.04054099532977662,-0.8725513722072705,-8.075882699091763e-19,0.9999999999999999,22.663145082546137,-22.647116316506875,-22.647116316506875,0.9487042944839509,-0.38500942170597213,0.015280901773303525,0.9227861286552954,0.26171362165604783
0.9000000000000007,-0.2689598217782407,0.019465267303547862,2.8858100766430996,-1.6034932448919983,0.08298851960789795,6.277087142284451,0.9800739505176339,-0.00787441571821083,-0.19847679094708726,-9.246189155067611e-05,-0.04089111327951303,-0.8772890563315136,-8.075882699091763e-19,0.9999999999999999,22.914056373808684,-22.89782499430663,-22.89782499430663,0.9623176110692443,-0.3890424090124044,0.015471722520969832,0.9210899140648859,0.2696632758871359
0.9050000000000007,-0.27705461578426654,0.01988369728487264,2.9172706678331806,-1.6344823180594812,0.0843862847997157,6.307126433099457,0.9796342878151284,-0.00797522166183233,-0.20063162475530716,-9.552191665735711e-05,-0.04124327020672452,-0.8820282700736316,-7.561890558061598e-19,1.0,23.16632817285436,-23.14989307791903,-23.14989307791903,0.9760961484475895,-0.39308971404379706,0.01566393062039121,0.9193666939749806,0.2777672074689235
0.9100000000000007,-0.2853052256315131,0.02030915837258052,2.948881110059184,-1.665819794230904,0.08580098265878353,6.337027173992476,0.9791874668148678,-0.008076854845078127,-0.20279708951039035,-9.866411968852079e-05,-0.04159747946202041,-0.8867691356863268,-7.304894487546515e-19,1.0,23.4199609642188,-23.403321073180607,-23.403321073180607,0.9900424272326441,-0.397151142918668,0.015857527663790758,0.9176162098038526,0.28602715550529667
0.9150000000000007,-0.293713396514514,0.02074173553762119,2.980640704812539,-1.6975069425560572,0.0872327362601895,6.366787057566213,0.978733411533965,-0.00817931903152243,-0.20497316289127843,-0.00010189019712516991,-0.04195375453934913,-0.8915117775999061,-7.047898417031432e-19,0.9999999999999999,23.674955268018497,-23.65810952229755,-23.65810952229755,1.0041590273866616,-0.4012264991941191,0.01605251515143799,0.9158382024690519,0.2944448656118913
0.9200000000000007,-0.30228087993353087,0.02118151436675925,3.012548741990447,-1.7295450161394401,0.08868166885356364,6.396403753517232,0.9782720455648469,-0.00828261799061744,-0.20715982245155054,-0.00010520187009938018,-0.042312109079237735,-0.8962563224470079,-7.047898417031432e-19,0.9999999999999999,23.931311640580237,-23.914259004488915,-23.914259004488915,1.0184485899579838,-0.40531558384325383,0.016248894490089767,0.914032412402127,0.30302208982887524
0.9250000000000007,-0.3110094336137714,0.021628581063428208,3.04460449978121,-1.7619352518177467,0.09014790385558512,6.425874908580298,0.9778032920723637,-0.008386755497594947,-0.20935704561948548,-0.00010860088461361184,-0.04267255687206367,-0.9010028990877045,-7.561890558061597e-19,1.0,24.18903067507768,-24.171770136637143,-24.171770136637143,1.0329138188799352,-0.40941819523242173,0.016446666991417405,0.9121985795634087,0.31176058653328226
0.9300000000000007,-0.31990082142348986,0.02208302244854673,3.0768072445492853,-1.7946788699352325,0.0916315648423514,6.4551981464737995,0.9773270737907973,-0.008491735333368836,-0.2115648096981135,-0.0001120890117613465,-0.04303511186135948,-0.9057516386349859,-8.332878769606845e-19,1.0,24.448113002175138,-24.430643573946018,-24.430643573946018,1.04755748283367,-0.413534129098285,0.016645833870419652,0.9103364434568582,0.32066212035082436
0.9350000000000007,-0.32895681329095855,0.022544925961296345,3.10915623072007,-1.827777074116949,0.09313277554160798,6.484371067846272,0.9768433130207699,-0.008597561284438428,-0.21378309186525762,-0.00011566804794907141,-0.04339978814715092,-0.91050267448063,-8.332878769606845e-19,0.9999999999999999,24.708559290679,-24.690880010606044,-24.690880010606044,1.0623824171776364,-0.4176631785247019,0.016846396243821022,0.9084457431449823,0.329728462067112
0.9400000000000007,-0.33817918512030065,0.023014379659859995,3.14165070066442,-1.8612310510398207,0.09465165982483716,6.513391250224027,0.9763519316260475,-0.008704237142792596,-0.21601186917356288,-0.00011933981511963295,-0.043766599989329205,-0.9152561423214637,-9.617859122182257e-19,1.0,24.970370248196218,-24.95248018046752,-24.95248018046752,1.0773915259464606,-0.4218051339194196,0.017048355128455116,0.9065262172638111,0.33896138853822094
0.9450000000000007,-0.3475697187061726,0.023491472222120613,3.17428988458291,-1.8950419702015482,0.09618834169920445,6.542256247959882,0.9758528510302388,-0.008811766705814619,-0.21825111855051313,-0.00012310616097698188,-0.04413556181105798,-0.9200121801860184,-1.0388847333727504e-18,1.0,25.233546621800876,-25.21544485772128,-25.21544485772128,1.0925877839221783,-0.4259597829905726,0.017251711439632434,0.9045776040379445,0.34836268260054865
0.9500000000000007,-0.35713020164728576,0.023976292946319124,3.20707300038984,-1.9292109836873137,0.09774294529936121,6.57096359218301,0.9753459922133868,-0.00892015377618769,-0.22050081679843428,-0.00012696895921233254,-0.04450668820221559,-0.9247709284615876,-1.0388847333727504e-18,1.0,25.49808919870808,-25.479774857587312,-25.479774857587312,1.107974238780896,-0.43012691072298026,0.017456465989492277,0.9025996412956652,0.35793413297990834
0.9550000000000007,-0.36686242725875584,0.024468931751671075,3.2399992535969946,-1.963739225934269,0.0993155948791017,6.5995107907499015,0.9748312757084521,-0.009029402161801025,-0.22276094059448318,-0.00013093010973175894,-0.044879993922873326,-0.9295325299216888,-1.090283947475767e-18,1.0,25.763998806955968,-25.7454710370113,-25.7454710370113,1.1235540133181035,-0.4343062993542378,0.017662619485338267,0.9005920664841234,0.3676775341998119
0.9600000000000007,-0.37676819448326954,0.024969479178941184,3.2730678371971593,-1.9986278134937818,0.10090641480287321,6.627895328196449,0.9743086215976844,-0.009139515675656488,-0.22503146649062072,-0.00013499153888525003,-0.04525549390681033,-0.9342971297539355,-1.0388847333727504e-18,1.0,26.03127631609553,-26.01253429536927,-26.01253429536927,1.1393303077560264,-0.4384977283505929,0.017870172527956953,0.8985546166845904,0.3775946864888996
