time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm,tilt_deg,signed_pitch_deg,signed_yaw_deg,body_z_x,body_z_y,body_z_z,lateral_m,mass_kg,propellant_fraction,thrust_n,thrust_to_mass_mps2,inertia_x_kg_m2,inertia_y_kg_m2,inertia_z_kg_m2,center_of_mass_z_m,cmd_gimbal_total_deg,ach_gimbal_total_deg,gimbal_lag_error_deg,requested_torque_norm_nm,achievable_torque_norm_nm,available_tvc_torque_nm,torque_authority_margin_nm,rate_limited,position_limited,saturated
1.3699999999999928,-1.9628380327272879,0.02611821964672721,6.744155521396026,-3.4508107315258,0.050593877426309206,10.165085715574925,0.99614444365871,-0.0010841972296705433,-0.08772154966974581,-4.0097193192124244e-05,-0.0014210961008375485,0.017261988683539092,1.923265977169317e-20,1.0,10.065856698731865,-10.06509877214498,0.12610476611440258,-0.17476658163876613,0.0021670688681813964,0.9846075084798113,1.9630117941872496,49.504908887020335,0.9381136108775421,895.8399999999998,18.09598320935158,3.112868166526525,3.112868166526525,0.4738113610877542,-0.06886044995795756,0.13349382492913192,0.11724923868511564,0.016337864507038988,25.666352740754515,2.1998788359025223,93.6931206996745,68.02676795891998,0,0,0
1.3749999999999927,-1.9801297294396274,0.026371997965173775,6.7950810810776225,-3.4658667691012957,0.05091761593406722,10.205141503791316,0.996148199839511,-0.0010877375283968754,-0.08767884093050325,-4.045559043548613e-05,-0.0014237538725974694,0.01703953185969564,1.9184986578143293e-20,1.0,10.060949123816087,-10.06018582788034,0.12651721626278553,-0.17468215110374338,0.002174189760177938,0.9846224753603059,1.9803053369840034,49.50304454614669,0.937880568268336,895.9999999999998,18.099896849066514,3.1127283409610014,3.1127283409610014,0.47378805682683356,-0.06881850228830047,0.13403696646670346,0.1183675984686155,0.015755250459198965,25.660810073093046,2.221258588543685,93.70985460228202,68.04904452918898,0,0,0
1.3799999999999926,-1.997496684281542,0.026627397686567866,6.846206970651432,-3.480913999075396,0.05124243885899172,10.24521766930948,0.9961519033412707,-0.0010912843830656331,-0.08763670978638007,-4.081393185111267e-05,-0.001426343827891818,0.016798000259153872,1.9232662116919747e-20,1.0,10.056108036573237,-10.05533934560522,0.12693043596434164,-0.17459886143332523,0.0021813236279566235,0.9846372323924264,1.9976741531148952,49.501179787534845,0.9376474734418557,896.1599999999997,18.103810936354016,3.1125884840651135,3.1125884840651135,0.47376474734418556,-0.06877654521953402,0.1345387820446764,0.11944495810194485,0.015172586812299105,25.656047709335347,2.241876300153601,93.72658850488958,68.07054079555422,0,0,0
1.3849999999999925,-2.0149388536190638,0.0268844242371936,6.897533291926828,-3.4959525844665333,0.05156834787505018,10.285314181044201,0.9961555501990926,-0.0010948376223493996,-0.08759520216871589,-4.117214953551088e-05,-0.0014288622706619617,0.016538661726207226,1.9161144703143278e-20,1.0,10.051338719272055,-10.050564608238163,0.12734440666913305,-0.17451680346871923,0.0021884701136648324,0.9846517637752054,2.0151181990370373,49.499314611184815,0.9374143263981015,896.3199999999997,18.10772547136376,3.1124485958388606,3.1124485958388606,0.47374143263981017,-0.06873457875165825,0.13500070613062184,0.12048138199155499,0.014591241498363244,25.652038782698103,2.261732767704374,93.74332240749713,68.09128362479903,0,0,0
1.3899999999999924,-2.0324561946536166,0.027143083051587014,6.94906014655446,-3.5109826963156805,0.0518953446087024,10.325431006585479,0.9961591367318644,-0.00109839706596185,-0.0875543608551663,-4.153017795988289e-05,-0.0014313057792311019,0.01626278155570748,1.9137305174175548e-20,1.0,10.046646091335688,-10.045866535852722,0.12775910871768248,-0.17443606181993396,0.0021956288424096965,0.9846660548382578,2.0326374320432565,49.497449088834664,0.9371811361043327,896.4799999999998,18.11164042799576,3.1123086816625998,3.1123086816625998,0.47371811361043326,-0.06869260449877987,0.13542421806387978,0.12147702947727097,0.014012533430315747,25.648755573365214,2.2808305714784973,93.76005631010467,68.11130073673945,0,0,0
1.3949999999999922,-2.0500486654602215,0.027403379572291893,7.00078763601913,-3.526004512921435,0.052223430636221015,10.365568111987539,0.9961626595404639,-0.0011019625253432938,-0.08751422547941674,-4.188795405395498e-05,-0.0014336712111602213,0.015971619725859917,1.9137305174175548e-20,1.0,10.042034710470642,-10.041249686804342,0.12817452141959515,-0.17435671488448798,0.0022027994236317014,0.9846800920346613,2.0502318103002937,49.495583401248865,0.936947925156108,896.6399999999998,18.115555740219357,3.1121687550936645,3.1121687550936645,0.4736947925156108,-0.06865062652809945,0.13581083710152453,0.12243215113592168,0.013437731280179015,25.646169599671556,2.299174007244365,93.77679021271223,68.13062061304068,0,0,0
1.3999999999999921,-2.067716225022192,0.027665319249609056,7.052715861633378,-3.5410182192308413,0.05255260748440236,10.405725462438085,0.9961661155053789,-0.001105533804342688,-0.08747483254774668,-4.224541728170945e-05,-0.0014359556923214559,0.015666428147375823,1.9113462123801433e-20,1.0,10.037508774582426,-10.036718259645093,0.12859062313194175,-0.17427883487967086,0.002209981452469133,0.9846938629315024,2.067901292883489,49.493717298247326,0.9367146622809162,896.7999999999997,18.11947149970401,3.1120287973685494,3.1120287973685494,0.4736714662280916,-0.0686086392105649,0.13616211739203618,0.12334708499776117,0.012868052276548957,25.644251710789117,2.316769016719527,93.79352411531978,68.14927240453066,0,0,0
1.404999999999992,-2.0854588332627246,0.02792890754134789,7.104844924533945,-3.5560240061448645,0.052882876629399715,10.445903022370016,0.9961695017837647,-0.0011091106998760336,-0.08743621546228703,-4.2602509707306266e-05,-0.0014381566148940188,0.015348448078661753,1.9113462123801433e-20,1.0,10.033072124462121,-10.032276095808085,0.1290073913350562,-0.17420248788805004,0.0022171745110731067,0.9847073561981758,2.0856458398083744,49.49185077983006,0.9364813474787572,896.9599999999997,18.12338770659891,3.1118888084872545,3.1118888084872545,0.4736481347478757,-0.06856664254617628,0.1364796431369501,0.1242222526940063,0.012304661262594467,25.64297217610136,2.333623116663883,93.81025801792732,68.16728584182596,0,0,0
1.409999999999992,-2.1032764510728508,0.028194149912568217,7.157174925677649,-3.5710220697992647,0.053214239494941,10.486100755366593,0.9961728158059799,-0.00111269300258914,-0.08739840455051956,-4.295917605403841e-05,-0.0014402716383407834,0.015018907674310735,1.9089616724138797e-20,0.9999999999999999,10.028728247189513,-10.02792668300962,0.1294248027090117,-0.1741277339153333,0.0022243781699295235,0.9847205615926113,2.1034654120586103,49.489983946056185,0.9362479932570229,897.1199999999998,18.127304324403415,3.1117487959542136,3.1117487959542136,0.4736247993257023,-0.06852463878626411,0.13676502389075504,0.12505815554925664,0.011748669952308378,25.6423007721746,2.3497453268598516,93.82699192053488,68.18469114836029,0,0,0
1.4149999999999918,-2.1211690403357695,0.028461051835312494,7.209705965836483,-3.5860126108331047,0.053546697450156125,10.526318623924446,0.9961760552716344,-0.0011162804975250926,-0.08736142710072677,-4.331536375656215e-05,-0.0014422986923159698,0.014679019662635533,1.9137308698407486e-20,0.9999999999999999,10.024480280221086,-10.023673159335475,0.1298428332108112,-0.1740546269600133,0.002231591989188729,0.9847334699455504,2.1213599716103206,49.48811692122547,0.9360146151531836,897.2799999999997,18.13122130769854,3.11160876909191,3.11160876909191,0.47360146151531834,-0.06848263072757305,0.1370198899958824,0.12585537063141689,0.011201136369982233,25.642206867376427,2.3651460972153906,93.84372582314244,68.201518955766,0,0,0
1.4199999999999917,-2.139136563947936,0.028729618788335968,7.26243814559382,-3.600995833837821,0.053880251811275565,10.566556590216537,0.996179218145169,-0.0011198729647788636,-0.08732530740320507,-4.367102300496339e-05,-0.0014442359616174878,0.014329979032884337,1.904192004896896e-20,0.9999999999999999,10.020331016140318,-10.0195183179898,0.13026145815024065,-0.1739832150944267,0.002238815519967683,0.9847460731429569,2.139329481453174,49.48624948326922,0.9357811854086522,897.4399999999997,18.13513873795214,3.111468711245191,3.111468711245191,0.4735781185408652,-0.06844061337355739,0.13724588794982454,0.12661454675735392,0.010663064272974804,25.64265950788796,2.379837233955649,93.86045972574998,68.21780021786202,0,0,0
1.4249999999999916,-2.1571789858372235,0.028999856256841115,7.315371565343172,-3.615971946688751,0.05421490384058973,10.606814616074951,0.9961823026509886,-0.001123470180124858,-0.08729006679703231,-4.4026106779547716e-05,-0.0014460818841375712,0.013972960920329723,1.9065768974871366e-20,1.0,10.016282908046268,-10.015464612682472,0.1306806522627261,-0.17391354055681627,0.002246048305596204,0.984758364106648,2.1573739056085364,49.48438163218743,0.9355477040234286,897.5999999999997,18.139056615312942,3.111328622414057,3.111328622414057,0.47355477040234284,-0.06839858672421714,0.13744467603167745,0.12733640047445358,0.010135402863568467,25.643627499053064,2.39383182528127,93.87719362835753,68.23356612930446,0,0,0
1.4299999999999915,-2.1752962709776673,0.02927176973220488,7.368506325286241,-3.630941159884155,0.05455065474538036,10.64709266292997,0.9961853072681933,-0.0011270719156445677,-0.08725572372192661,-4.438057087916216e-05,-0.0014478351490940142,0.013609118613562505,1.9065768974871366e-20,1.0,10.012338075527573,-10.011514163601705,0.13110038978236047,-0.173845639853482,0.0022532898828619766,0.9847703367733196,2.175493209144216,49.48251346023321,0.9353141825291506,897.7599999999998,18.142974906104712,3.1111885095174903,3.1111885095174903,0.47353141825291506,-0.06835655285524708,0.13761792006469684,0.1280217120286597,0.009619046656454,25.6450794843381,2.407144166691799,93.89392753096509,68.24884804662699,0,0,0
1.4349999999999914,-2.193488385400882,0.029545364711699384,7.421842525430264,-3.6459036858694454,0.054887505676294815,10.687390691566327,0.9961882307249346,-0.0011306779403530418,-0.08722229377490358,-4.473437394317479e-05,-0.0014494946980217274,0.013239581699686101,1.9053843335698027e-20,1.0,10.008498311187674,-10.007668763938119,0.1315206445149462,-0.17377954387044375,0.0022605397832518356,0.9847819860720793,2.1936873581858736,49.48064510723773,0.9350806384047163,897.9199999999997,18.146893559167793,3.1110483830428297,3.1110483830428297,0.4735080638404716,-0.06831451491284893,0.13776728934622007,0.12867132133096068,0.00911483552042805,25.646984021315486,2.4197896861988575,93.91066143357264,68.26367741225715,0,0,0
1.4399999999999913,-2.211755296204499,0.029820646698212928,7.475380265586285,-3.6608597385401556,0.055225457729504344,10.727708662846908,0.996191071992418,-0.0011342880208088438,-0.08718978977152451,-4.5087477465918464e-05,-0.0014510597082760506,0.012865454223556132,1.9029991469042246e-20,1.0,10.004765087697875,-10.00392988693644,0.13194138990926213,-0.17371527799420597,0.002267797534158604,0.9847933079005667,2.211956319925452,49.47877634337466,0.9348470429218328,898.0799999999997,18.150812658895816,3.1109082257530996,3.1109082257530996,0.47348470429218326,-0.0682724677259299,0.1378944525348023,0.12928612391947766,0.008623554685990976,25.649309658555197,2.431784869375528,93.92739533618018,68.27808567762499,0,0,0
1.4449999999999912,-2.230096971557983,0.030097621199978254,7.529119645370006,-3.675809532641545,0.055564511946300854,10.768046537715986,0.9961938302785703,-0.0011379019216917433,-0.08715822181153118,-4.543984580237204e-05,-0.0014525295887372032,0.012487813042228518,1.9041917696524675e-20,1.0,10.00113956535405,-10.00029869345129,0.1323625991247145,-0.17365286224122126,0.002275062660021937,0.9848042990997372,2.2303000626269966,49.476907168644,0.9346133960805,898.2399999999997,18.154732205437035,3.1107680376483,3.1107680376483,0.47346133960805,-0.06823041129448998,0.1380010738094271,0.12986706693548847,0.008145935011570522,25.65202500759252,2.443147184586766,93.94412923878772,68.2921042311952,0,0,0
1.449999999999991,-2.2485133807053708,0.030376293730296187,7.583060764201874,-3.6907532831740033,0.05590466931253409,10.808404277127439,0.9961965050214162,-0.001141519406376343,-0.08712759734839452,-4.5791446168012586e-05,-0.001453903976450757,0.012107706305786725,1.9006136070906522e-20,1.0,9.997622600083403,-9.996776039952673,0.13278424509865644,-0.17359231139511877,0.0022823346834599245,0.984814957427482,2.24871855562938,49.47503762981742,0.9343797037271776,898.3999999999997,18.15865218177329,3.1106278222363066,3.1106278222363066,0.47343797037271773,-0.06818834667089196,0.13808880918946917,0.13041514512308067,0.007682653383478662,25.65509881202472,2.453895008583545,93.9608631413953,68.30576432937058,0,0,0
1.454999999999991,-2.267004493965051,0.030656669807256155,7.637203721306662,-3.7056912047911834,0.056245930757565725,10.848781841815264,0.9961990958821845,-0.0011451402374985842,-0.08709792126249567,-4.61422486328235e-05,-0.0014551827357205743,0.01172615207332022,1.902999205807013e-20,1.0,9.994214751868014,-9.9933624869488,0.13320630061301647,-0.17353363515114065,0.0022896131263853915,0.9848252815311774,2.2672117693460856,49.47316795735027,0.9341459946687836,898.5599999999997,18.162572503435165,3.11048759680127,3.11048759680127,0.47341459946687836,-0.06814627904038104,0.13815930303466567,0.13093139686276478,0.0072343332518149655,25.658500013373807,2.464047552655694,93.97759704400283,68.31909703062902,0,0,0
1.4599999999999909,-2.285570282726808,0.030938754953456833,7.691548615713218,-3.7206235113474273,0.056588297156304875,10.889179192839832,0.9962016027381719,-0.0011487641775081725,-0.08706919593768497,-4.649222610907804e-05,-0.0014563659430324454,0.011344136960628363,1.89942074883449e-20,1.0,9.990916293557055,-9.990058307796955,0.13362873835941957,-0.17347683826728363,0.0022968975110930195,0.984835270919259,2.2857796752622446,49.47129787624121,0.9339122345301512,898.7199999999997,18.166493271477595,3.1103473407180906,3.1103473407180906,0.4733912234530151,-0.0681042022154272,0.13821418455100992,0.1314169002370889,0.006801545120463018,25.662197816934736,2.473624789307387,93.99433094661038,68.33213312967564,0,0,0
1.4649999999999908,-2.3042107194466834,0.031222554695738012,7.746095546257136,-3.735550415404185,0.05693176932998882,10.929596291768677,0.9962040256753736,-0.001152390989181586,-0.0870414213410802,-4.6841354330783594e-05,-0.00145745387810302,0.010962614943269324,1.895842056218638e-20,1.0,9.987727220050285,-9.986863497886468,0.13405153099984143,-0.17342192072187165,0.002304187361266429,0.9848449259318655,2.3044222459294934,49.46942738649024,0.9336784233112801,898.8799999999997,18.170414486048358,3.110207053986768,3.110207053986768,0.473367842331128,-0.06806211619603042,0.13825506451715214,0.13187276914073706,0.0063848071784770285,25.66616175362986,2.482647379690982,94.01106484921792,68.34490309558805,0,0,0
1.4699999999999906,-2.322925777639155,0.03150807456491059,7.800844611582736,-3.7504721277036057,0.05727634804584913,10.970033100536398,0.9962063649809196,-0.0011560204361268636,-0.08701459510561975,-4.718961182802065e-05,-0.0014584470203538526,0.010582506309589781,1.8982279495113573e-20,1.0,9.984647257798384,-9.983777784138107,0.13447465122643068,-0.17336887787660066,0.0023114822029680136,0.984854247710713,2.3231394549581523,49.467556488097365,0.9334445610121708,899.0399999999997,18.174336147295293,3.1100667366073025,3.1100667366073025,0.47334445610121706,-0.06802002098219073,0.13828353222942863,0.13230014944664134,0.0059845860393911736,25.670361737896968,2.4911366020173955,94.0277987518255,68.35743701392853,0,0,0
1.4749999999999905,-2.3417154318668003,0.03179532009548658,7.85579591014472,-3.7653888566604072,0.057622034016806954,11.010489581286468,0.9962086211353443,-0.0011596522832762388,-0.08698871261510704,-4.7536979896090146e-05,-0.0014593460454722595,0.010204696729325825,1.9053859830519515e-20,1.0,9.981675874589271,-9.980800634789539,0.13489807182003477,-0.17331770064453447,0.002318781565603693,0.9848632381682966,2.341931277006883,49.4656854665311,0.9332106833163871,899.1999999999997,18.178258150458788,3.109926409989832,3.109926409989832,0.4733210683316387,-0.06797792299694966,0.13830115261019052,0.13270021523518752,0.005601297498158899,25.674768122629118,2.4991142810776172,94.04453265443303,68.36976453180391,0,0,0
1.4799999999999904,-2.360579657727483,0.03208429682540812,7.91094954020911,-3.7803008079354625,0.05796882790266393,11.050965696573643,0.9962107948047099,-0.0011632862973695141,-0.08696376709144366,-4.788344256003079e-05,-0.0014601518152237817,0.009830036393529876,1.9029998539618483e-20,1.0,9.978812289585136,-9.977931269432093,0.13532176570776216,-0.17326837566245232,0.0023260849828684775,0.9848718999565114,2.3607976877698738,49.46381407644979,0.9329767595562242,899.3599999999997,18.182180585790974,3.1097860557337347,3.1097860557337347,0.4732976759556224,-0.06793581672012033,0.13830946340792813,0.13307416508836115,0.005235307194306078,25.67935175248596,2.5066027189116533,94.06126655704058,68.38191480455463,0,0,0
1.4849999999999903,-2.3795184318397844,0.03237501029579016,7.966305599857109,-3.7952081840807996,0.058316730312564694,11.091461409864259,0.9962128868325889,-0.0011669222473947964,-0.08693974968397855,-4.822898653163786e-05,-0.00146086536161622,0.009459339230424088,1.9018067009485602e-20,1.0,9.97605548360349,-9.9751686692905,0.13574570601568398,-0.17322088546740316,0.0023333919936058306,0.9848802364347115,2.3797386639622675,49.46194227992001,0.9327427849900015,899.5199999999996,18.186103467375894,3.109645670994001,3.109645670994001,0.47327427849900017,-0.06789370129820027,0.13830997249802343,0.1334232184511553,0.00488693113715385,25.68408401540808,2.513624626670142,94.07800045964812,68.39391644424005,0,0,0
1.4899999999999902,-2.398531731826285,0.03266746605066578,8.021864186988918,-3.810111184082046,0.058665741804665834,11.131976685288263,0.9962148982319451,-0.0011705599050126985,-0.08691664956053836,-4.857360116173976e-05,-0.0014614878843437153,0.009093382312407982,1.9065794309966428e-20,1.0,9.97340420958962,-9.972511587695577,0.13616986611971357,-0.1731752086766068,0.0023407021426333783,0.9848882516373587,2.3987541833034434,49.460070076941754,0.9325087596177193,899.6799999999997,18.19002679536093,3.1095052557706317,3.1095052557706317,0.4732508759617719,-0.06785157673118947,0.13830415548862082,0.13374861207604707,0.004556436216299803,25.688936888535427,2.520203057968072,94.09473436225568,68.40579747372026,0,0,0
1.4949999999999901,-2.417619536294759,0.03296166963673345,8.077625399327145,-3.82501000296503,0.05901586288685932,11.172511487641705,0.9962168301769301,-0.001174199044966601,-0.08689445399985336,-4.891727838826528e-05,-0.0014620207435512371,0.00873290534063452,1.901806464902765e-20,1.0,9.97085700325028,-9.969958560717018,0.136594219694962,-0.17313132017013483,0.002348014981540226,0.9848959502413406,2.417844224498205,49.45819762665162,0.9322747033314523,899.8399999999997,18.19395051135267,3.1093648219988714,3.1093648219988714,0.4732274703331452,-0.0678094465996614,0.13829345344065425,0.1340515965525738,0.004244040422049892,25.69388298206296,2.5263613437708026,94.11146826486323,68.41758528280027,0,0,0
1.49999999999999,-2.436781824817263,0.033257626603103455,8.13358933441908,-3.839904831369345,0.05936709401627273,11.213065782055047,0.9962186839946245,-0.001177839445485466,-0.0868731484850767,-4.926001268100135e-05,-0.0014624654585309303,0.00837861027046541,1.901806464902765e-20,1.0,9.96841219381225,-9.967507917921623,0.13701874076432022,-0.17308919127577338,0.0023553300694690053,0.9849033375330609,2.4370087672158713,49.456324935484744,0.932040616935593,899.9999999999997,18.197874613086196,3.109224370161356,3.109224370161356,0.4732040616935593,-0.06776731104840675,0.1382792708151797,0.1343334329314572,0.0039499127800600746,25.698895578927587,2.532123028992516,94.12820216747077,68.42930658854318,0,0,0
1.50499999999999,-2.4560185704099022,0.033555342381831554,8.18975604638128,-3.8547913568622647,0.05971936402849282,11.25361357907871,0.9962204612407848,-0.0011814810363894221,-0.08685271583214263,-4.9601815010585063e-05,-0.0014630016122752331,0.008032324169660517,1.901806464902765e-20,1.0,9.966067804002877,-9.965157682114562,0.13744342096786766,-0.17304878804541626,0.002362647270725967,0.9849104197102838,2.45624778456911,49.4544524500326,0.9318065562540743,899.6388888888896,18.19126174327498,3.1090839337524443,3.1090839337524443,0.4731806556254074,-0.06772518012573336,0.13748639451041433,0.13454359929699217,0.0029625866881606267,25.703911330840214,2.5350669944911943,94.0904346789469,68.38652334810669,0,0,0
1.5099999999999898,-2.4753297172296187,0.03385482193143585,8.24612541608295,-3.8696653475984366,0.060072602270369334,11.29412887245475,0.9962221641160378,-0.0011851243108529426,-0.08683313140758735,-4.994275446122322e-05,-0.0014637836441352382,0.0076974256109499355,1.901806464902765e-20,1.0,9.963821000678774,-9.96290501927108,0.1378683175038958,-0.173010061798933,0.002369967582930869,0.984917205540641,2.475561220807935,49.45258057961786,0.931572572452232,899.2777777777785,18.184648146519994,3.108943543471339,3.108943543471339,0.4731572572452232,-0.06768306304140176,0.1366990984975468,0.13468723434385987,0.0020717358229822252,25.70881512610566,2.536754705054577,94.05266719042292,68.34385206431726,0,0,0
1.5149999999999897,-2.4947152032427073,0.034156070094513026,8.302697280879503,-3.8845270586396325,0.06042680933911328,11.334611611811933,0.9962237953641402,-0.0011887698512167617,-0.08681436429610637,-5.028291555041371e-05,-0.0014647884192777521,0.007375968919842709,1.9006130167965265e-20,1.0,9.961668228387916,-9.960746372833178,0.13829349777852726,-0.1729729514327563,0.002377292184684181,0.9849237059562076,2.494949013990988,49.45070932816492,0.9313386660206149,898.9166666666674,18.178033821542872,3.108803199612369,3.108803199612369,0.47313386660206147,-0.06764095988371066,0.13592131126923637,0.1347693984564446,0.0013164344103194076,25.713532190814842,2.537282941160406,94.01489970189894,68.3013675110841,0,0,0
1.5199999999999896,-2.514174967655319,0.03445909171683458,8.359471477880765,-3.899376730694871,0.0607819859051062,11.375061749166942,0.99622535815329,-0.0011924181826403631,-0.08679637866063895,-5.062238391222846e-05,-0.001465993374440857,0.007069851826789613,1.9006129578241147e-20,1.0,9.959605365576937,-9.958677620155651,0.1387190223519154,-0.1729373861091052,0.002384622141344282,0.9849299335805535,2.514411103416976,49.44883917814435,0.9311048972680431,898.5555555555563,18.17141859121143,3.1086629383608257,3.1086629383608257,0.4731104897268043,-0.06759888150824775,0.13515677811226248,0.1347950664998381,0.0008510515318242217,25.717991291871567,2.5367467207786363,93.97713221337496,68.25914092150339,0,0,0
1.5249999999999895,-2.53370895083976,0.03476389164767989,8.416447843962331,-3.9142145894272766,0.06113813270049477,11.415479239110871,0.9962268560423028,-0.0011960697745750694,-0.08677913412863074,-5.09612460203412e-05,-0.001467376538417,0.006780818415355091,1.9006129578241147e-20,1.0,9.957627769021096,-9.956694116937987,0.13914494511945433,-0.17290328601966612,0.0023919584078718166,0.9849359025939591,2.5339474295509783,49.44696968834992,0.9308712110437394,898.1944444444453,18.164802617946204,3.1085227266262434,3.1085227266262434,0.4730871211043739,-0.06755681798787308,0.13440905976709516,0.13476912102553795,0.0009636518677862033,25.722124757394702,2.535239174795386,93.93936472485096,68.21723996745627,0,0,0
1.5299999999999894,-2.55331709425793,0.03507047474012281,8.473626215780255,-3.9290408448666443,0.06149525050876362,11.455864039133049,0.9962282929475138,-0.0011997250422636986,-0.08676258617087176,-5.129958891635513e-05,-0.0014689165479512983,0.006510462236572637,1.8988225202693153e-20,1.0,9.955730317399526,-9.954790740801435,0.1395713134960807,-0.17287056313463534,0.002399301831729268,0.9849416286015302,2.553557933947898,49.445100828003326,0.9306376035004157,897.833333333334,18.15818591323095,3.108382562100249,3.108382562100249,0.47306376035004155,-0.0675147686300748,0.13368153151651002,0.13469634588726784,0.0014302354423001945,25.725868489615607,2.532851430456951,93.90159723632698,68.17572874671137,0,0,0
1.5349999999999893,-2.572999340381675,0.03537884585125883,8.531006429785238,-3.9438556908433307,0.061853340153319905,11.4962161095867,0.9962296731104551,-0.001203384348296997,-0.08674668647224969,-5.1637499947014947e-05,-0.001470592668222828,0.006260229635205399,1.9000162337111465e-20,1.0,9.953907453940293,-9.95296193393545,0.1399981686071728,-0.17283912193581044,0.00240665315589654,0.984947128504391,2.5732425591728236,49.44323267765285,0.9304040847066063,897.472222222223,18.151568447664605,3.1082424508239637,3.1082424508239637,0.47304040847066064,-0.06747273524718911,0.1329773827931168,0.13458142026961625,0.0019519938999551377,25.72916196861896,2.5296725028628653,93.86382974780301,68.13466777918404,0,0,0
1.5399999999999892,-2.592755632610551,0.035689009842377294,8.588588322236905,-3.958659304507053,0.062212402486663286,11.536535413693024,0.9962310010663242,-0.0012070480042162643,-0.08673138329404016,-5.1975066510003176e-05,-0.001472384810630538,0.006031423231207337,1.901210006072978e-20,1.0,9.952153228091301,-9.951201744770119,0.14042554548479652,-0.1728088601329768,0.0024140130219813803,0.9849524203740359,2.5930012487188026,49.441365359665646,0.9301706699582059,897.1111111111119,18.144950176537332,3.1081024019749233,3.1081024019749233,0.4730170669958206,-0.06743072059247704,0.13229961721458805,0.1344289131267615,0.0024478549676183272,25.731948248620867,2.5257891944348114,93.82606225927901,68.09411401065815,0,0,0
1.544999999999989,-2.6125859151872275,0.036000971579077015,8.646371729217247,-3.9734518458678703,0.0625724383786821,11.576821917219247,0.996232281613272,-0.001210716272165971,-0.08671662182729528,-5.231237580935353e-05,-0.0014742735547162605,0.005825205587264106,1.9024038373270896e-20,1.0,9.950461336166722,-9.949503868624246,0.1408534732697271,-0.17277966936271405,0.0024213819734323354,0.9849575233299406,2.6128339469222532,49.43949890340109,0.9299373629251363,896.7500000000008,18.138331089320786,3.1079624177550818,3.1079624177550818,0.4729937362925136,-0.06738872532652451,0.1316510531064104,0.13424327803344593,0.0028969722403645406,25.734173945670356,2.521286002380298,93.78829477075503,68.05412082508468,0,0,0
1.549999999999989,-2.6324901331111445,0.036314735931333324,8.704356486644617,-3.98823345755574,0.06293344870891528,11.61707558903105,0.9962335197825221,-0.0012143893665783163,-0.08670234453705607,-5.2649514619418995e-05,-0.0014762401517448536,0.005642602911433165,1.9012099471936777e-20,1.0,9.948825160938133,-9.947861687297614,0.14128197541712684,-0.17275143586907515,0.00242876045881805,0.9849624574204882,2.6327405988766333,49.4376330893223,0.9297041361652875,896.3888888888897,18.131711266785842,3.1078224816991726,3.1078224816991726,0.47297041361652875,-0.06734674450975173,0.1310343242554992,0.13402884843375193,0.003293042032139214,25.735789221502248,2.5162450338580644,93.75052728223105,68.0147380607288,0,0,0
1.5549999999999888,-2.6524682320510906,0.036630307773526265,8.762542430290178,-4.003004264594446,0.06329543435790945,11.657296401302242,0.9962347208093288,-0.0012180674558670782,-0.08668849149717106,-5.2986569055869284e-05,-0.0014782665327035583,0.005484508924841602,1.9018069364042237e-20,1.0,9.947237810144644,-9.946268307582535,0.14171106990322707,-0.17272404116570148,0.0024361488351274645,0.9849672435072357,2.6527211503450228,49.43576801758595,0.9294710021982435,896.0277777777786,18.125090672385866,3.1076826013189462,3.1076826013189462,0.47294710021982433,-0.06730478039568383,0.13045188112011938,0.13378983328980157,0.0036343400574586847,25.736747759337057,2.5107459288639635,93.71275979370706,67.97601203437,0,0,0
1.5599999999999887,-2.6725201582564897,0.0369476919844186,8.820929395793382,-4.017764374161159,0.06365839619699708,11.69748432922236,0.9962358901048094,-0.0012217506641579447,-0.08667500071522342,-5.3323624356876954e-05,-0.00148033532386248,0.0053516889020694125,1.9018069364042237e-20,1.0,9.9456921538654,-9.944716598637491,0.14214076943617093,-0.17269736267838426,0.0024435473711456055,0.9849719031526614,2.6727755476714217,49.43390365417386,0.9292379567717329,895.6666666666674,18.118469318800063,3.10754277406304,3.10754277406304,0.4729237956771733,-0.06726283221891191,0.12990599251520682,0.13353031313415972,0.003920939142299761,25.737006731237745,2.5048657908870906,93.67499230518307,67.93798557394533,0,0,0
1.5649999999999886,-2.69264585846787,0.037266893447089076,8.87951721867728,-4.032513875463182,0.06402233507976707,11.73763935101221,0.9962370332286573,-0.001225439073042882,-0.08666180844734339,-5.3660764673873596e-05,-0.0014824298547057154,0.005244783778621494,1.9012098883606903e-20,1.0,9.944180860728666,-9.943199228197345,0.14257108166955645,-0.1726712743676277,0.002450956250880043,0.9849764585114287,2.692903737691225,49.43204010058056,0.9290050125725696,895.3055555555563,18.111847169039688,3.1074030075435415,3.1074030075435415,0.47290050125725697,-0.06722090226306252,0.12939874759189443,0.13325423651786855,0.004153744044601478,25.73652676032099,2.498679125163417,93.63722481665909,67.90069805633809,0,0,0
