time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm
1.8900000000000015,0.0,0.0,12.847682767500013,0.0,0.0,13.595431500000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9000000000000015,0.0,0.0,12.983996750000014,0.0,0.0,13.667365000000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9100000000000015,0.0,0.0,13.121030067500014,0.0,0.0,13.739298500000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9200000000000015,0.0,0.0,13.258782720000013,0.0,0.0,13.811232000000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9300000000000015,0.0,0.0,13.397254707500014,0.0,0.0,13.883165500000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9400000000000015,0.0,0.0,13.536446030000015,0.0,0.0,13.955099000000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9500000000000015,0.0,0.0,13.676356687500014,0.0,0.0,14.027032500000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9600000000000015,0.0,0.0,13.816986680000015,0.0,0.0,14.098966000000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9700000000000015,0.0,0.0,13.958336007500016,0.0,0.0,14.170899500000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9800000000000015,0.0,0.0,14.100404670000016,0.0,0.0,14.242833000000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9900000000000015,0.0,0.0,14.243192667500017,0.0,0.0,14.314766500000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0000000000000013,0.0,0.0,14.386700000000017,0.0,0.0,14.386700000000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.010000000000001,0.0,0.0,14.530926667500017,0.0,0.0,14.458633500000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.020000000000001,0.0,0.0,14.675872670000016,0.0,0.0,14.530567000000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0300000000000007,0.0,0.0,14.821538007500017,0.0,0.0,14.602500500000017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0400000000000005,0.0,0.0,14.967922680000017,0.0,0.0,14.674434000000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0500000000000003,0.0,0.0,15.115026687500016,0.0,0.0,14.746367500000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.06,0.0,0.0,15.262850030000017,0.0,0.0,14.818301000000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.07,0.0,0.0,15.411392707500017,0.0,0.0,14.890234500000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0799999999999996,0.0,0.0,15.560654720000016,0.0,0.0,14.962168000000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0899999999999994,0.0,0.0,15.710636067500017,0.0,0.0,15.034101500000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.099999999999999,0.0,0.0,15.861336750000017,0.0,0.0,15.106035000000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.109999999999999,0.0,0.0,16.01275676750002,0.0,0.0,15.177968500000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1199999999999988,0.0,0.0,16.16489612000002,0.0,0.0,15.249902000000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1299999999999986,0.0,0.0,16.31775480750002,0.0,0.0,15.321835500000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1399999999999983,0.0,0.0,16.47133283000002,0.0,0.0,15.393769000000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.149999999999998,0.0,0.0,16.62563018750002,0.0,0.0,15.465702500000019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.159999999999998,0.0,0.0,16.780646880000017,0.0,0.0,15.537636000000019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1699999999999977,0.0,0.0,16.93638290750002,0.0,0.0,15.609569500000019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1799999999999975,0.0,0.0,17.09283827000002,0.0,0.0,15.681503000000019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1899999999999973,0.0,0.0,17.25001296750002,0.0,0.0,15.753436500000019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.199999999999997,0.0,0.0,17.40790700000002,0.0,0.0,15.825370000000019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.209999999999997,0.0,0.0,17.56652036750002,0.0,0.0,15.89730350000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2199999999999966,0.0,0.0,17.725853070000017,0.0,0.0,15.96923700000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2299999999999964,0.0,0.0,17.88590510750002,0.0,0.0,16.041170500000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.239999999999996,0.0,0.0,18.04667648000002,0.0,0.0,16.113104000000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.249999999999996,0.0,0.0,18.20816718750002,0.0,0.0,16.185037500000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.259999999999996,0.0,0.0,18.37037723000002,0.0,0.0,16.256971000000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2699999999999956,0.0,0.0,18.53330660750002,0.0,0.0,16.328904500000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2799999999999954,0.0,0.0,18.69695532000002,0.0,0.0,16.400838000000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.289999999999995,0.0,0.0,18.86132336750002,0.0,0.0,16.472771500000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.299999999999995,0.0,0.0,19.02641075000002,0.0,0.0,16.544705000000018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3099999999999947,0.0,0.0,19.192217467500022,0.0,0.0,16.61663850000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3199999999999945,0.0,0.0,19.358743520000022,0.0,0.0,16.68857200000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3299999999999943,0.0,0.0,19.52598890750002,0.0,0.0,16.76050550000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.339999999999994,0.0,0.0,19.69395363000002,0.0,0.0,16.83243900000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.349999999999994,0.0,0.0,19.862637687500023,0.0,0.0,16.90437250000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3599999999999937,0.0,0.0,20.032041080000024,0.0,0.0,16.97630600000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3699999999999934,0.0,0.0,20.202163807500025,0.0,0.0,17.04823950000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3799999999999932,0.0,0.0,20.373005870000025,0.0,0.0,17.12017300000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.389999999999993,0.0,0.0,20.544567267500025,0.0,0.0,17.19210650000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.399999999999993,0.0,0.0,20.716848000000024,0.0,0.0,17.26404000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4099999999999926,0.0,0.0,20.889848067500022,0.0,0.0,17.33597350000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4199999999999924,0.0,0.0,21.063567470000024,0.0,0.0,17.40790700000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.429999999999992,0.0,0.0,21.238006207500025,0.0,0.0,17.47984050000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.439999999999992,0.0,0.0,21.413164280000025,0.0,0.0,17.55177400000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4499999999999917,0.0,0.0,21.589041687500025,0.0,0.0,17.62370750000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4599999999999915,0.0,0.0,21.765638430000024,0.0,0.0,17.69564100000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4699999999999913,0.0,0.0,21.942954507500023,0.0,0.0,17.76757450000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.479999999999991,0.0,0.0,22.120989920000024,0.0,0.0,17.83950800000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.489999999999991,0.0,0.0,22.299744667500025,0.0,0.0,17.91144150000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4999999999999907,0.0,0.0,22.479218750000026,0.0,0.0,17.98337500000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5099999999999905,0.0,0.0,22.659412167500026,0.0,0.0,18.05530850000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5199999999999902,0.0,0.0,22.840324920000025,0.0,0.0,18.12724200000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.52999999999999,0.0,0.0,23.021957007500024,0.0,0.0,18.19917550000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.53999999999999,0.0,0.0,23.204308430000026,0.0,0.0,18.27110900000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5499999999999896,0.0,0.0,23.387379187500027,0.0,0.0,18.34304250000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5599999999999894,0.0,0.0,23.571169280000028,0.0,0.0,18.41497600000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.569999999999989,0.0,0.0,23.755678707500028,0.0,0.0,18.48690950000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.579999999999989,0.0,0.0,23.940907470000028,0.0,0.0,18.55884300000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5899999999999888,0.0,0.0,24.126855567500026,0.0,0.0,18.63077650000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5999999999999885,0.0,0.0,24.31352300000003,0.0,0.0,18.70271000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6099999999999883,0.0,0.0,24.50090976750003,0.0,0.0,18.77464350000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.619999999999988,0.0,0.0,24.68901587000003,0.0,0.0,18.84657700000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.629999999999988,0.0,0.0,24.87784130750003,0.0,0.0,18.91851050000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6399999999999877,0.0,0.0,25.06738608000003,0.0,0.0,18.99044400000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6499999999999875,0.0,0.0,25.25765018750003,0.0,0.0,19.06237750000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6599999999999873,0.0,0.0,25.448633630000028,0.0,0.0,19.13431100000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.669999999999987,0.0,0.0,25.64033640750003,0.0,0.0,19.20624450000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.679999999999987,0.0,0.0,25.83275852000003,0.0,0.0,19.278178000000022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6899999999999866,0.0,0.0,26.02589996750003,0.0,0.0,19.350111500000022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6999999999999864,0.0,0.0,26.21976075000003,0.0,0.0,19.422045000000022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.709999999999986,0.0,0.0,26.41434086750003,0.0,0.0,19.493978500000022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.719999999999986,0.0,0.0,26.60964032000003,0.0,0.0,19.565912000000022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7299999999999858,0.0,0.0,26.80565910750003,0.0,0.0,19.637845500000022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7399999999999856,0.0,0.0,27.00239723000003,0.0,0.0,19.709779000000022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7499999999999853,0.0,0.0,27.199854687500032,0.0,0.0,19.781712500000022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.759999999999985,0.0,0.0,27.398031480000032,0.0,0.0,19.853646000000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.769999999999985,0.0,0.0,27.59692760750003,0.0,0.0,19.925579500000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7799999999999847,0.0,0.0,27.79654307000003,0.0,0.0,19.997513000000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7899999999999845,0.0,0.0,27.996877867500032,0.0,0.0,20.069446500000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7999999999999843,0.0,0.0,28.197932000000034,0.0,0.0,20.141380000000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.809999999999984,0.0,0.0,28.399705467500034,0.0,0.0,20.213313500000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.819999999999984,0.0,0.0,28.602198270000034,0.0,0.0,20.285247000000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8299999999999836,0.0,0.0,28.805410407500034,0.0,0.0,20.357180500000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8399999999999834,0.0,0.0,29.009341880000033,0.0,0.0,20.429114000000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.849999999999983,0.0,0.0,29.213992687500035,0.0,0.0,20.501047500000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.859999999999983,0.0,0.0,29.419362830000036,0.0,0.0,20.572981000000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.869999999999983,0.0,0.0,29.625452307500037,0.0,0.0,20.644914500000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8799999999999826,0.0,0.0,29.832261120000037,0.0,0.0,20.716848000000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8899999999999824,0.0,0.0,30.039789267500037,0.0,0.0,20.788781500000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.899999999999982,0.0,0.0,30.248036750000036,0.0,0.0,20.860715000000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.909999999999982,0.0,0.0,30.457003567500035,0.0,0.0,20.932648500000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9199999999999817,0.0,0.0,30.666689720000036,0.0,0.0,21.004582000000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9299999999999815,0.0,0.0,30.877095207500037,0.0,0.0,21.076515500000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9399999999999813,0.0,0.0,31.088220030000038,0.0,0.0,21.148449000000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.949999999999981,0.0,0.0,31.300064187500038,0.0,0.0,21.220382500000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.959999999999981,0.0,0.0,31.512627680000037,0.0,0.0,21.292316000000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9699999999999807,0.0,0.0,31.725910507500036,0.0,0.0,21.364249500000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9799999999999804,0.0,0.0,31.939912670000037,0.0,0.0,21.436183000000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9899999999999802,0.0,0.0,32.154634167500035,0.0,0.0,21.508116500000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.99999999999998,0.0,0.0,32.370075000000035,0.0,0.0,21.580050000000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.00999999999998,0.0,0.0,32.586235167500035,0.0,0.0,21.651983500000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0199999999999796,0.0,0.0,32.803114670000035,0.0,0.0,21.723917000000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0299999999999794,0.0,0.0,33.020713507500034,0.0,0.0,21.795850500000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.039999999999979,0.0,0.0,33.23903168000003,0.0,0.0,21.867784000000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.049999999999979,0.0,0.0,33.45806918750003,0.0,0.0,21.939717500000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0599999999999787,0.0,0.0,33.67782603000003,0.0,0.0,22.011651000000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0699999999999785,0.0,0.0,33.89830220750003,0.0,0.0,22.083584500000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0799999999999783,0.0,0.0,34.119497720000034,0.0,0.0,22.155518000000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.089999999999978,0.0,0.0,34.341412567500036,0.0,0.0,22.227451500000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.099999999999978,0.0,0.0,34.56404675000004,0.0,0.0,22.299385000000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1099999999999777,0.0,0.0,34.78740026750004,0.0,0.0,22.371318500000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1199999999999775,0.0,0.0,35.01147312000004,0.0,0.0,22.443252000000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1299999999999772,0.0,0.0,35.23626530750004,0.0,0.0,22.515185500000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.139999999999977,0.0,0.0,35.46177683000004,0.0,0.0,22.587119000000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.149999999999977,0.0,0.0,35.68800768750004,0.0,0.0,22.659052500000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1599999999999766,0.0,0.0,35.91495788000004,0.0,0.0,22.730986000000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1699999999999764,0.0,0.0,36.142627407500036,0.0,0.0,22.802919500000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.179999999999976,0.0,0.0,36.371016270000034,0.0,0.0,22.874853000000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.189999999999976,0.0,0.0,36.60012446750003,0.0,0.0,22.946786500000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1999999999999758,0.0,0.0,36.829952000000034,0.0,0.0,23.018720000000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2099999999999755,0.0,0.0,37.06049886750004,0.0,0.0,23.090653500000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2199999999999753,0.0,0.0,37.29176507000004,0.0,0.0,23.162587000000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.229999999999975,0.0,0.0,37.52375060750004,0.0,0.0,23.234520500000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.239999999999975,0.0,0.0,37.75645548000004,0.0,0.0,23.306454000000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2499999999999747,0.0,0.0,37.98987968750004,0.0,0.0,23.378387500000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2599999999999745,0.0,0.0,38.22402323000004,0.0,0.0,23.450321000000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2699999999999743,0.0,0.0,38.45888610750004,0.0,0.0,23.522254500000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.279999999999974,0.0,0.0,38.69446832000004,0.0,0.0,23.594188000000027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.289999999999974,0.0,0.0,38.93076986750004,0.0,0.0,23.666121500000028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2999999999999736,0.0,0.0,39.16779075000004,0.0,0.0,23.738055000000028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3099999999999734,0.0,0.0,39.405530967500034,0.0,0.0,23.809988500000028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.319999999999973,0.0,0.0,39.64399052000004,0.0,0.0,23.881922000000028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.329999999999973,0.0,0.0,39.88316940750004,0.0,0.0,23.953855500000028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3399999999999728,0.0,0.0,40.123067630000044,0.0,0.0,24.025789000000028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3499999999999726,0.0,0.0,40.363685187500046,0.0,0.0,24.097722500000028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3599999999999723,0.0,0.0,40.60502208000005,0.0,0.0,24.16965600000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.369999999999972,0.0,0.0,40.84707830750005,0.0,0.0,24.24158950000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.379999999999972,0.0,0.0,41.08985387000005,0.0,0.0,24.31352300000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3899999999999717,0.0,0.0,41.33334876750005,0.0,0.0,24.38545650000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3999999999999715,0.0,0.0,41.57756300000005,0.0,0.0,24.45739000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4099999999999713,0.0,0.0,41.822496567500046,0.0,0.0,24.52932350000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.419999999999971,0.0,0.0,42.068149470000044,0.0,0.0,24.60125700000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.429999999999971,0.0,0.0,42.31452170750004,0.0,0.0,24.67319050000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4399999999999706,0.0,0.0,42.56161328000004,0.0,0.0,24.74512400000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4499999999999704,0.0,0.0,42.80942418750004,0.0,0.0,24.81705750000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.45999999999997,0.0,0.0,43.057954430000045,0.0,0.0,24.88899100000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.46999999999997,0.0,0.0,43.30720400750005,0.0,0.0,24.96092450000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.47999999999997,0.0,0.0,43.55717292000005,0.0,0.0,25.03285800000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4899999999999696,0.0,0.0,43.80786116750005,0.0,0.0,25.10479150000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4999999999999694,0.0,0.0,44.05926875000005,0.0,0.0,25.17672500000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.509999999999969,0.0,0.0,44.31139566750005,0.0,0.0,25.24865850000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.519999999999969,0.0,0.0,44.56424192000005,0.0,0.0,25.32059200000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5299999999999687,0.0,0.0,44.81780750750005,0.0,0.0,25.39252550000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5399999999999685,0.0,0.0,45.07209243000005,0.0,0.0,25.46445900000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5499999999999683,0.0,0.0,45.327096687500045,0.0,0.0,25.53639250000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.559999999999968,0.0,0.0,45.58282028000004,0.0,0.0,25.60832600000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.569999999999968,0.0,0.0,45.839263207500046,0.0,0.0,25.68025950000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5799999999999677,0.0,0.0,46.09642547000005,0.0,0.0,25.75219300000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5899999999999674,0.0,0.0,46.35430706750005,0.0,0.0,25.82412650000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5999999999999672,0.0,0.0,46.612908000000054,0.0,0.0,25.89606000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.609999999999967,0.0,0.0,46.872228267500056,0.0,0.0,25.96799350000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.619999999999967,0.0,0.0,47.13226787000006,0.0,0.0,26.03992700000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6299999999999666,0.0,0.0,47.39302680750006,0.0,0.0,26.11186050000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6399999999999664,0.0,0.0,47.65450508000006,0.0,0.0,26.18379400000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.649999999999966,0.0,0.0,47.916702687500056,0.0,0.0,26.25572750000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.659999999999966,0.0,0.0,48.179619630000055,0.0,0.0,26.32766100000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6699999999999657,0.0,0.0,48.44325590750005,0.0,0.0,26.39959450000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6799999999999655,0.0,0.0,48.70761152000005,0.0,0.0,26.47152800000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6899999999999653,0.0,0.0,48.97268646750005,0.0,0.0,26.54346150000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.699999999999965,0.0,0.0,49.23848075000005,0.0,0.0,26.61539500000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.709999999999965,0.0,0.0,49.50499436750005,0.0,0.0,26.68732850000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7199999999999647,0.0,0.0,49.772227320000056,0.0,0.0,26.75926200000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7299999999999645,0.0,0.0,50.04017960750006,0.0,0.0,26.83119550000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7399999999999642,0.0,0.0,50.30885123000006,0.0,0.0,26.903129000000032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.749999999999964,0.0,0.0,50.57824218750006,0.0,0.0,26.975062500000032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.759999999999964,0.0,0.0,50.84835248000006,0.0,0.0,27.046996000000032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7699999999999636,0.0,0.0,51.11918210750006,0.0,0.0,27.118929500000032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7799999999999634,0.0,0.0,51.39073107000006,0.0,0.0,27.190863000000032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.789999999999963,0.0,0.0,51.662999367500056,0.0,0.0,27.262796500000032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.799999999999963,0.0,0.0,51.935987000000054,0.0,0.0,27.334730000000032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
