time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm,tilt_deg,signed_pitch_deg,unwrapped_pitch_deg,signed_yaw_deg,body_z_x,body_z_y,body_z_z,lateral_m,control_tx_nm,control_ty_nm,control_tz_nm,control_torque_norm_nm
1.4699999999999906,-0.7705998555791731,0.0635155825675145,7.722155912760493,-1.89023878803427,0.14178228690834377,10.444363240137104,0.9963652919533482,-0.005861894080949063,-0.08498116775708438,-0.00021051162727614339,-0.00967696129292548,0.028466153988022172,6.088928766960323e-20,1.0,9.773107929755476,-9.75024565954108,-9.75024565954108,0.6811860106725857,-0.16934210405192388,0.011716954662553576,0.985487678648852,0.773213015053118,0.28703282854767753,2.82051748880451,-6.745840748618851e-18,2.8350849633328767
1.4749999999999905,-0.7800805334510799,0.06422721983022414,7.774465269559604,-1.90203000610928,0.14287334612753066,10.479379673590042,0.9963712995053217,-0.005885982133793923,-0.08490902997258719,-0.00021299181152792976,-0.009676023102724064,0.02944898253400991,-1.4637753284485624e-20,1.0,9.76502229596667,-9.741950763349974,-9.741950763349974,0.6839865811975318,-0.16919933373505142,0.011765417191244593,0.9855116236868702,0.7827201124517251,0.28788357944035153,2.8100864109106527,6.6197739623471486e-18,2.824794256595709
1.4799999999999904,-0.7896201317419825,0.06494432330779228,7.8269497114828015,-1.913806885495713,0.14396877274641068,10.51439729883935,0.9963775088685233,-0.005910067242230204,-0.08483445344816248,-0.00021548619458076567,-0.009675044027344853,0.030423843482167152,-2.5571213971733787e-20,1.0,9.756658028354746,-9.733375419834912,-9.733375419834912,0.6867863203773276,-0.16905173571000617,0.011813877459203356,0.9855363732266881,0.7922863860891041,0.2887339394293317,2.799632189651557,-7.312000662160791e-18,2.8144817791400873
1.4849999999999903,-0.7992185777091565,0.06566691483561687,7.879609244624516,-1.925569007035086,0.14506856612066724,10.549416169950744,0.9963839178087956,-0.005934149300045333,-0.08475745797501777,-0.00021799470910372916,-0.009674023872151253,0.03139074502426231,-2.2731915923068002e-20,1.0,9.748017424436787,-9.724521910030044,-9.724521910030044,0.6895852128184833,-0.16889934885502422,0.011862335211674253,0.9855619183793959,0.8019117648840646,0.28958390401486084,2.7891554593431698,5.426683336783172e-18,2.804148179723799
1.4899999999999902,-0.8088757965223948,0.06639501624581232,7.9324438753478,-1.9373159548922567,0.14617272558114267,10.58443634030755,0.99639052408226,-0.005958228200524747,-0.08467806332171202,-0.00022051728690501506,-0.009672962437369578,0.0323496964245153,-5.828033049257829e-21,1.0,9.739102779382577,-9.715392512470595,-9.715392512470595,0.6923832431631466,-0.1687422119981478,0.011910790192213257,0.9855882502175892,0.8115961756822295,0.2904334686303418,2.7786568448174003,4.727328330921326e-18,2.793794097808792
1.4949999999999901,-0.818591711280615,0.06712864936708482,7.985453610280911,-1.9490473165515847,0.14728125043371795,10.61945786260735,0.9963973254360111,-0.005982303836440576,-0.08459628923155309,-0.0002230538589489935,-0.009671859518259884,0.03330070800086706,-7.460911041033431e-21,1.0,9.72991638571176,-9.705989502888343,-9.705989502888343,0.6951803960873888,-0.1685803639123492,0.011959242142681683,0.9856153597781202,0.8213395432725584,0.2912826286432073,2.7681369614841915,-1.3734924584260086e-18,2.7834201636267975
1.49999999999999,-0.8283662430284465,0.06786783602460736,8.038638456313874,-1.96076268281267,0.14839413995919173,10.654480788858866,0.9964043196088015,-0.006006376100040717,-0.08451215542004106,-0.00022560435537329242,-0.009670714905284044,0.03424379110636796,8.553374960063893e-21,1.0,9.720460532997036,-9.696315153912435,-9.696315153912435,0.6979766562995166,-0.16841384331074225,0.012007690803240767,0.9856432380648075,0.8311417904038554,0.29213137935578454,2.7575964153942065,-2.5459983703993397e-18,2.7730269982456517
1.50499999999999,-0.8381993107727952,0.06861259803989395,8.09199842059503,-1.9724616477856827,0.1495113934131583,10.689505170379045,0.9964115043317182,-0.006030444883038333,-0.08442568157235764,-0.00022816870550590023,-0.009669528384271086,0.03517895811068664,1.2362222985198198e-20,1.0,9.710737507571823,-9.686371734775541,-9.686371734775541,0.7007720085384092,-0.16824268884188182,0.012056135912347112,0.9856718760511114,0.8410028378012604,0.29297971600615785,2.7470358033021673,6.176920894955525e-19,2.7626152136363533
1.5099999999999898,-0.8480908314993837,0.06936295723067328,8.145533510527565,-1.984143808886285,0.15063301002588517,10.724531057790376,0.9964188773288458,-0.006054510076601721,-0.08433688734090028,-0.00023074683788228291,-0.009668299736579808,0.036106222381740834,9.199819804280557e-21,1.0,9.70074959224402,-9.676161511025269,-9.676161511025269,0.7035664375718833,-0.1680669390851482,0.012104577206748837,0.9857012646827613,0.850922604182719,0.29382763376902377,2.7364557127307085,1.3595811883200318e-18,2.7521854127407246
1.5149999999999897,-0.8580407201892654,0.07011893541076183,8.199243733766043,-1.9958087668301587,0.15175898900218968,10.759558501018413,0.996426436317923,-0.006078571571344595,-0.084245792342862,-0.00023333868026251278,-0.009667028739258716,0.03702559826745174,5.626464197316153e-20,1.0,9.69049906601445,-9.665686744240835,-9.665686744240835,0.7063599281950804,-0.16788663254621883,0.012153014421482571,0.9857313948803511,0.8609010062754322,0.2946751277565435,2.7258567220348464,-6.63569438493376e-19,2.741738189539784
1.5199999999999896,-0.8680488898353099,0.0708805543899363,8.253129098212902,-2.007456125627139,0.1528893295213153,10.794587549289508,0.9964341790109853,-0.006102629257316712,-0.08415241615785536,-0.00023594415964840312,-0.009665715165203289,0.037937101077623256,5.787514371621127e-20,0.9999999999999999,9.679988203801056,-9.654949691754933,-9.654949691754933,0.7091524652288798,-0.16770180765262324,0.01220144728987109,0.9857622575418856,0.8709379588322802,0.29552219301918803,2.7152394004669187,3.539229526046879e-18,2.7312741291226743
1.5249999999999895,-0.8781152514586585,0.07164783597380538,8.307189612014966,-2.019085492574968,0.15402403073680718,10.829618251128757,0.9964421031150009,-0.006126683023994909,-0.08405677832558121,-0.00023856320230064592,-0.009664358783310597,0.03884074706594754,1.142225880691989e-19,0.9999999999999999,9.669219276167894,-9.643952606380775,-9.643952606380775,0.7119440335183368,-0.16751250274938376,0.012249875543521775,0.9857938435452952,0.881033374648221,0.2963688245465821,2.704604308242089,-4.923634676855449e-18,2.720793807756257
1.5299999999999894,-0.8882397141251474,0.07242080196368098,8.361425283559921,-2.030696478252672,0.1551630917763874,10.864650654358142,0.9964502063324934,-0.0061507327602744735,-0.08395889834354121,-0.00024119573375594704,-0.009662959358631321,0.03973655341213829,1.282515935649479e-19,1.0,9.658194549059639,-9.632697736144294,-9.632697736144294,0.7147346179311446,-0.16731875609473845,0.012298298912325674,0.9858261437509012,0.8911871645766596,0.2972150172683382,2.6939519966042753,-2.802240838911851e-18,2.710297792955228
1.5349999999999893,-0.8984221849616962,0.07319947415644881,8.415836121472807,-2.0422886965135674,0.15630651174182977,10.899684806094882,0.9964584863621561,-0.006174778354460889,-0.08385879566479428,-0.0002438416788441561,-0.009661516652519164,0.040624538204192887,1.149647145390092e-19,1.0,9.646916283540909,-9.6211873240214,-9.6211873240214,0.7175242033561202,-0.1671206058559476,0.01234671712445731,0.9858591490038471,0.9013992375457885,0.2980607660548907,2.6832830078925847,-1.0188205711408268e-18,2.699786643552839
