time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm,tilt_deg,signed_pitch_deg,signed_yaw_deg,body_z_x,body_z_y,body_z_z,lateral_m,cmd_gimbal_x_deg,cmd_gimbal_y_deg,cmd_gimbal_total_deg,ach_gimbal_x_deg,ach_gimbal_y_deg,ach_gimbal_total_deg,gimbal_lag_error_deg,requested_torque_norm_nm,achievable_torque_norm_nm,available_tvc_torque_nm,torque_authority_margin_nm,rate_limited,position_limited,saturated
0.6700000000000005,-0.29376212804000823,0.0037215433830457647,1.5905226056387485,-1.3461323756044057,0.01386115280888997,4.7012573507405335,0.9962309615685002,-0.0004819436231879698,-0.08673891248922441,1.6829377847169387e-06,-0.0009120011711242108,0.11771936832574902,-2.8433837248142826e-20,1.0,9.952207197635293,-9.952056741786746,0.05584207175478808,-0.17282398201125432,0.0009599623659142494,0.9849522575810615,0.29378570039357954,0.2548868527146012,0.009731847069390261,0.25507257111288306,0.16308989909679156,0.008900914557781388,0.1633326099325134,0.09180071428016853,22.16461848283684,2.9077016707225547,88.89885760261133,66.73423911977449,0,0,0
0.6750000000000005,-0.30052824103556364,0.0037912265894532375,1.6141157357806157,-1.3603044212126694,0.014012238064039492,4.73599605868571,0.9962560608887785,-0.0004842437104696951,-0.08645013966790212,1.343025768821796e-06,-0.0009348707833180156,0.11417151358757514,-2.863461542823273e-20,1.0,9.91899348846812,-9.91884104707987,0.056107851940518566,-0.17225295251836137,0.0009646292534748247,0.9850522777188583,0.30055215364222965,0.25333321626868205,0.00981121541542302,0.25352313190902853,0.16910612024158425,0.008961601281624163,0.1693434090854792,0.08423138102473629,22.192283775135387,3.014707617961869,88.89885760261133,66.70657382747595,0,0,0
0.6800000000000005,-0.3073650674971564,0.003861667081511115,1.6378825832886084,-1.3744180147889011,0.014164068642588392,4.770744248174134,0.9962802939758625,-0.0004866000813409971,-0.08617040707066863,1.0026228041256746e-06,-0.0009572387044763054,0.11045435633747121,-2.863461542823273e-20,1.0,9.886820455774883,-9.886665989323843,0.05638024348064821,-0.17169975795252362,0.0009694073513438347,0.9851488483312723,0.3073893251077206,0.2513255189426779,0.009890628084508636,0.25152006082162204,0.17458741348832385,0.00902353640181646,0.1748204483398263,0.0767430040896873,22.22803121293689,3.1122113914816367,88.89885760261133,66.67082638967443,0,0,0
0.6850000000000005,-0.31427232096761626,0.003932868613714658,1.6618231944789281,-1.3884754889395425,0.014316655660012195,4.805501481265206,0.9963036337950638,-0.0004890114465165678,-0.08590011731143529,6.620744983336404e-07,-0.0009790679065865967,0.10658376308947523,-2.8433837248142826e-20,1.0,9.855734327093142,-9.855577797381802,0.05665909987048701,-0.17116519868913452,0.0009742940177095224,0.9852418614273738,0.3142969283685495,0.24888548184681372,0.009969997047355593,0.24908509372350032,0.17954061804555652,0.009086633778185737,0.17977041036165903,0.0693504900219186,22.271474106552116,3.200331965197077,88.89885760261133,66.62738349605921,0,0,0
0.6900000000000005,-0.32124972679395963,0.004004834995272543,1.6859376134663768,-1.4024792316286872,0.014470009883796759,4.840267315529955,0.9963260568619978,-0.0004914764279471577,-0.08563963374886771,3.21716064093835e-07,-0.001000323960564524,0.10257539601785268,-2.823305906805292e-20,0.9999999999999999,9.82577681374175,-9.825618183966197,0.05694426415813785,-0.1706499975244618,0.0009792864397026226,0.985331223164561,0.3212746888077756,0.24603511290014304,0.010049237431930622,0.24624025656409118,0.18397358436919561,0.009150807355102063,0.1842010233980792,0.06206803122542678,22.32222065689094,3.279206926281504,88.89885760261133,66.5766369457204,0,0,0
0.6950000000000005,-0.3282970223839491,0.004077570088332126,1.710225882145155,-1.416431678100842,0.014624141719693725,4.875041305338788,0.996347543107511,-0.0004939935652237474,-0.08538928102510135,-1.8128258980023805e-08,-0.0010209750344301158,0.09844468305420759,-2.8333448158097876e-20,0.9999999999999999,9.796985173647233,-9.796824408461186,0.05723556969144328,-0.1701548006962426,0.0009843816459612026,0.9854168533127475,0.32832234386954606,0.24279664465632972,0.010128267628060145,0.24300780329346972,0.18789512172167122,0.009215971373299268,0.1881210006755097,0.0549091022053838,22.379875063563777,3.3489913962127735,88.89885760261133,66.51898253904756,0,0,0
0.7000000000000005,-0.33541395742268265,0.0041510778061393,1.7346880401759295,-1.4303353029722998,0.01477906119929985,4.9098230030809935,0.9963680757417971,-0.0004965613219717656,-0.08514934567754959,-3.5714573927902255e-07,-0.0010409918849952622,0.09420678954172759,-2.843383724814283e-20,1.0,9.769392282514566,-9.769229348088503,0.057532840862239476,-0.16968017905213686,0.0009895765191736444,0.9854986847150777,0.3354396432756537,0.2391924736736616,0.0102070093803649,0.239410155387394,0.19131494518513725,0.00928204057377031,0.19153998154016091,0.0478864626117093,22.444038605418967,3.4098569828583614,88.89885760261133,66.45481899719236,0,0,0
0.7050000000000005,-0.3426002940500901,0.004225362111139515,1.7593241249788303,-1.4441926125045617,0.014934777968948439,4.944611960317744,0.9963876411184787,-0.000499178092219805,-0.08492007681993086,-6.950356447504099e-07,-0.0010603478433047545,0.08987659146247816,-2.843383724814283e-20,0.9999999999999999,9.743026712893332,-9.742861576968458,0.057835893846226234,-0.16922662935852867,0.0009948678085705174,0.9855766627482585,0.3426263492030035,0.23524510152071249,0.010285387869687674,0.235469843065137,0.19424362227417558,0.009348930393498135,0.1944684737783867,0.041012172010378906,22.514310691882407,3.461990753588626,88.89885760261133,66.38454691072891,0,0,0
0.7100000000000005,-0.34985580700027813,0.004300427013026521,1.7841341717320518,-1.4580061370723618,0.015091301279898373,4.979407728870563,0.9964062285993405,-0.0005018422067278618,-0.08470168688859919,-1.0315096907582512e-06,-0.001079018794080595,0.08546865024935227,-2.863461542823274e-20,0.9999999999999999,9.71791282068674,-9.717745452623749,0.058144537336838664,-0.16879457574203247,0.001000252142337057,0.9856507447852504,0.34988223642292876,0.2309770775024871,0.01036333178319684,0.23120944828712897,0.19669251928939635,0.009416557152811382,0.19691779679100038,0.03429762840296032,22.59028988358382,3.505594223614672,88.89885760261133,66.30856771902751,0,0,0
0.7150000000000005,-0.3571802837037266,0.004376276566745243,1.8091182133757395,-1.4717784238379676,0.015248639979803575,5.014209861847374,0.9964238304203136,-0.0005045519392607088,-0.0844943524502314,-1.3662924441181402e-06,-0.0010969831494257337,0.08099718919009363,-2.863461542823274e-20,0.9999999999999999,9.694070838649228,-9.693901209471054,0.05845857327158159,-0.16838437125595615,0.0010057260399189524,0.9857208996627133,0.357207092403361,0.22641094318535857,0.010440773373369301,0.2266515496146402,0.19867374754912717,0.009484838234181909,0.19890002544379656,0.027753663429408847,22.67157488087155,3.5408823563846674,88.89885760261133,66.22728272173978,0,0,0
0.7200000000000005,-0.3645735243533953,0.004452914870455168,1.8342762806208561,-1.4855120296425322,0.015406802505443195,5.049017914608374,0.9964404415592352,-0.0005073055127926242,-0.08429821506690419,-1.6991216833031247e-06,-0.001114221817049008,0.07647607142674862,-2.863461542823274e-20,1.0,9.671516976415282,-9.671345058843839,0.05877779754936369,-0.16799629956389517,0.0010112859241952013,0.9857871071553013,0.36460071737491034,0.2215691787924673,0.010517648506077393,0.22181866900886799,0.20020010963201654,0.009553692252308274,0.200427934510944,0.021390800088900572,22.757765478936612,3.568082574553219,88.89885760261133,66.14109212367472,0,0,0
0.7250000000000005,-0.37203534193585003,0.00453034606346048,1.8596084019627308,-1.4992095141243955,0.015565796876690413,5.083831445674088,0.996456059605824,-0.000510101105630311,-0.08411338221458516,-2.029748714946075e-06,-0.0011307181632778604,0.07191877954996997,-2.843383724814283e-20,1.0,9.650263526602693,-9.650089295089405,0.05910200073744326,-0.16763057673257412,0.0010169281334928275,0.9858493574585704,0.3720629243619681,0.21647415153480373,0.01059389669802302,0.21673322064224845,0.20128504575886902,0.009623039215355924,0.2015149436887753,0.015220101790861449,22.848463488382944,3.5874337811216486,88.89885760261133,66.05039411422838,0,0,0
0.7300000000000005,-0.3795655622285673,0.004608574324113085,1.8851146036990112,-1.5128734330733407,0.01572563069169542,5.118650017577995,0.9964706846342379,-0.000512936857441478,-0.08393992825106171,-2.357938646887244e-06,-0.001146457971129384,0.06733839678379715,-2.853422633818779e-20,0.9999999999999999,9.630318976534168,-9.630142407283884,0.05943096876667272,-0.16728735312602125,0.0010226489334193684,0.9859076506819736,0.3795935391799882,0.21114806593664703,0.010669461143780493,0.21141746179037643,0.20194258043738755,0.009692800677250896,0.2021750631969226,0.009257150152393473,22.94327362019785,3.5991853910486697,88.89885760261133,65.95558398241349,0,0,0
0.7350000000000005,-0.3871640237646165,0.00468760386769452,1.9107949099517436,-1.5265063320289327,0.015886311123255982,5.153473197666138,0.9964843190785144,-0.0005158108751771928,-0.08377789542934301,-2.683470618134531e-06,-0.0011614293937134378,0.06274758975287768,-2.843383724814283e-20,1.0000000000000002,9.611688125122354,-9.611509196110765,0.059764483613803314,-0.16696671539315305,0.0010284445284901426,0.9859619963531427,0.3871924004001486,0.20561291620761812,0.010744288732726565,0.20589344586890856,0.20218726948873625,0.009762899880949274,0.2024228400092151,0.003563450507721259,23.041804334191944,3.603596374084414,88.89885760261133,65.85705326841938,0,0,0
0.7400000000000005,-0.3948305777659595,0.0047674389442826206,1.9366493426933253,-1.5401107401301979,0.01604784491634687,5.188300558846135,0.9964969676111174,-0.0005187212388767646,-0.08362729495258935,-3.0061379862177737e-06,-0.001175622903243985,0.0581585928205761,-2.863461542823274e-20,1.0,9.594372204467064,-9.59419089545117,0.06010232396968542,-0.1666686885408563,0.0010343110735284392,0.9860124129343781,0.3948593592826297,0.19989044070725942,0.010818330056151482,0.2001829776762905,0.20203414756997112,0.00983326189262942,0.2022733047729579,0.002359202916245655,23.14366865009171,3.6009343098690167,88.89885760261133,65.75518895251962,0,0,0
0.7450000000000006,-0.4025650880466397,0.004848083836608671,1.9626779217760801,-1.553689164223035,0.016210238386777574,5.223131680287965,0.9965086370247712,-0.0005216660073445815,-0.08348810806665381,-3.325748472527131e-06,-0.0011890312359364536,0.053583193983042364,-2.863461542823274e-20,1.0000000000000002,9.578369005716072,-9.578185298238088,0.060444265892273426,-0.16639323808469617,0.00104024468481796,0.9860589273520554,0.4025942796797858,0.19400207854166673,0.010891539404859953,0.19430757090009296,0.2014986763014175,0.009903813726778123,0.2017419194851634,0.007561387437940364,23.248484920582033,3.591474456514326,88.89885760261133,65.6503726820293,0,0,0
0.7500000000000006,-0.41036743088716454,0.004929542857910579,1.9888806649652224,-1.5672440832309016,0.016373497420945834,5.257966148078845,0.9965193361176845,-0.0005246432236889723,-0.08336028718635731,-3.642124266329072e-06,-0.001201649333069847,0.04903272230108556,-2.858442088321026e-20,0.9999999999999999,9.563673008747314,-9.563486886131361,0.06079008344341745,-0.166140272269425,0.001046241450987972,0.9861015745393916,0.41039703791050897,0.18796892832562614,0.010963874757583774,0.18828840794266746,0.2005966931030314,0.009974484462165166,0.20084452599998273,0.012666465032918428,23.355877565705196,3.575498833988348,88.89885760261133,65.54298003690613,0,0,0
0.7550000000000006,-0.4182374948814083,0.0050118203497874925,2.0152575879749857,-1.5807779427934818,0.016537627476652814,5.29280355583444,0.9965290755822364,-0.0005276509207138465,-0.08324375705166583,-3.955102088251665e-06,-0.0012134742784925157,0.04451803684862157,-2.883539360832265e-20,1.0000000000000002,9.55027551523341,-9.550086962575945,0.061139549308495626,-0.16590964435155112,0.0010522974436128684,0.9861403969928585,0.41826752260711636,0.18181170913746142,0.01103529776054038,0.18214630212043464,0.19934436083866006,0.010045205348723515,0.19959729544428184,0.01756058537348573,23.46547776813436,3.553295323670169,88.89885760261133,65.43337983447697,0,0,0
0.7600000000000006,-0.42617518075738675,0.00509492068006106,2.0418087045077025,-1.5942931501772193,0.01670263358494425,5.327643505268561,0.9965378678971337,-0.0005306871261545169,-0.08313841590999185,-4.264533214123516e-06,-0.0012245052328500197,0.04004951715353827,-2.8785199063300174e-20,1.0,9.538164784659347,-9.53797378881242,0.061492435398013606,-0.1657011549363111,0.0010584087275089945,0.9861754443423028,0.4262056345361091,0.17555072368793279,0.011105773698482407,0.1759016622911757,0.1977581183619449,0.010115909905374108,0.19801667861892508,0.022229444629505463,23.57692412894499,3.5251567854543007,88.89885760261133,65.32193347366633,0,0,0
0.7650000000000006,-0.43418040117326934,0.0051788482406483795,2.0685340262956347,-1.607792069460796,0.01686852035294037,5.36248560672338,0.9965457272230266,-0.00053374986774979,-0.0830441367209048,-4.5702834601379595e-06,-0.0012347433648123359,0.03563705510405002,-2.87350045182777e-20,1.0,9.527326172867825,-9.527132722416066,0.06184851343036765,-0.16551455436150866,0.0010645713707128515,0.9862067729347167,0.434211286394171,0.16920582371853143,0.011175271457593321,0.16957445996498893,0.19585463205238401,0.01018653400885539,0.19611935746246031,0.02666714434199784,23.689863283614585,3.491380193767983,88.89885760261133,65.20899431899674,0,0,0
0.7700000000000006,-0.4422530804900113,0.0052636074454514925,2.0954335631453587,-1.6212770169978523,0.01703529196761611,5.397329479662086,0.9965526693015133,-0.0005368371781430627,-0.08296076837960306,-4.872233130395672e-06,-0.0012441917795758563,0.03129004829099637,-2.87350045182777e-20,1.0,9.517742272717731,-9.517546357948916,0.06220755549503893,-0.16534954512080427,0.0010707814541259667,0.98623444543142,0.4422844025807876,0.16279637763889637,0.011243763480592677,0.16318419895796796,0.19365074842481816,0.010257015973637875,0.19392219765198535,0.030870145241602375,23.80395047808191,3.452265793831222,88.89885760261133,65.09490712452941,0,0,0
0.7750000000000006,-0.45039315452199447,0.005349202728268052,2.122507322984525,-1.6347502571584804,0.017202952200491967,5.432174753125776,0.9965587113574551,-0.0005399470996058357,-0.08288813695557692,-5.170276927954977e-06,-0.0012528554449131835,0.027017394754078352,-2.8684809973255224e-20,1.0,9.509393056448554,-9.509194669318005,0.06256933459555487,-0.16520578431918792,0.0010770350808129792,0.9862585304183265,0.45042491894887576,0.15634124040738853,0.011311225714422276,0.15674988765317655,0.19116344789032286,0.0103272966230235,0.19144220241330304,0.03483610555790395,23.91885010479863,3.4081162794418347,88.89885760261133,64.9800074978127,0,0,0
0.7800000000000006,-0.458600570267074,0.005435638540727644,2.1497553119108166,-1.648213998350277,0.017371504413194717,5.467021066156239,0.9965638720044822,-0.0005430776885777069,-0.08282604694297296,-5.464323830589523e-06,-0.0012607411150406967,0.022827489097721046,-2.8810296335811414e-20,1.0,9.502256019353618,-9.502055153442507,0.06293362517162279,-0.16508288615352357,0.0010833283849406958,0.9862791020288493,0.4586327825348194,0.14985872565348068,0.011377637550890708,0.15029001394212668,0.18840979974120003,0.01039731935154798,0.1886964676092724,0.03856353636647954,24.034236198802244,3.3592359935110907,88.89885760261133,64.86462140380908,0,0,0
0.7850000000000006,-0.4668752856174285,0.00552291935025799,2.1771775342429383,-1.6616703893190243,0.017540951563846365,5.50186806818615,0.9965681711535608,-0.0005462270200175626,-0.0827742825192588,-5.7542969325178425e-06,-0.0012678572525702564,0.018728219940102653,-2.8810296335811414e-20,1.0,9.496306324374084,-9.496102974842646,0.0633002035999075,-0.16498042441122687,0.0010896575403471077,0.9862962395789292,0.4669079512693106,0.14336658003529382,0.011442981760659094,0.14382252293222741,0.18540691842747295,0.010467030178822055,0.18570213817168607,0.042051665051684,24.149792893934656,3.305930152512028,88.89885760261133,64.74906470867667,0,0,0
0.7900000000000006,-0.4752172690526108,0.005611049638085074,2.204773992573479,-1.675121515728372,0.017711296214238784,5.536715419398066,0.99657162992447,-0.0005493931915613264,-0.08273260880888011,-6.040133253428539e-06,-0.001274213948807271,0.014726968656898924,-2.876010179078894e-20,1.0,9.491516947239024,-9.491311110773939,0.06366884867299116,-0.16489793498032226,0.0010960187687305742,0.9863100272135958,0.47525039367039196,0.13688195982054463,0.011507244420955104,0.13736479752278893,0.18217192118701106,0.010536377794964259,0.18247636593818056,0.04530036625217819,24.265214839420906,3.2485040959346554,88.89885760261133,64.63364276319042,0,0,0
0.7950000000000006,-0.483626499316191,0.005700033897271006,2.232544687823494,-1.6885693970172226,0.01788254053775094,5.5715627910534575,0.9965742705600295,-0.0005525743274822665,-0.08270077314870053,-6.3217835161785275e-06,-0.00127982284265267,0.010830609379456364,-2.8772650427044557e-20,0.9999999999999999,9.487858821784352,-9.487650496541665,0.06403934205611934,-0.16483491836432287,0.0011024083474506104,0.9863205535644396,0.4836600885200925,0.13042140967419366,0.011570414837405216,0.1309336419752903,0.17872188708615658,0.010605313597793656,0.17903626895169716,0.04831011838762391,24.38020757711179,3.187262561771457,88.89885760261133,64.51865002549954,0,0,0
0.8000000000000006,-0.4921029650773763,0.00578987663079324,2.2604896192986614,-1.7020159835328732,0.01805468632796492,5.606409865792909,0.9965761163429094,-0.0005557685824504831,-0.08267850635211778,-6.59921189458991e-06,-0.0012846970383611875,0.007045510205428037,-2.8810296335811414e-20,1.0,9.4853009850988,-9.485090170642168,0.06441146872139931,-0.16479084219558293,0.0011088226169329047,0.9863279114173313,0.49213702452604113,0.12400084363137441,0.011632485460377352,0.12454526863465532,0.17507381752250442,0.010673791721965902,0.1753988922759408,0.0510819709463928,24.494487879777644,3.1225089889843343,88.89885760261133,64.40436972283368,0,0,0
0.8050000000000006,-0.5006466645789793,0.005880582349668518,2.2886087847468657,-1.7154631539373595,0.01822773500793662,5.641256337908449,0.9965771915148519,-0.0005589741450888163,-0.08266552396885686,-6.872395732813723e-06,-0.0012888510224027267,0.0033775355783808407,-2.881343349487532e-20,1.0,9.483810722155258,-9.483597419389895,0.06478501735918112,-0.16476514374099102,0.0011152579876724047,0.9863321973897191,0.50068119996943,0.11763552822959242,0.011693451796226972,0.11821528799933585,0.17124459823631027,0.010741769060249975,0.17158117037617815,0.05361751660619068,24.607784050922834,3.0545448478311674,88.89885760261133,64.2910735516885,0,0,0
0.8100000000000006,-0.5092576052730943,0.005972155571124706,2.3169021804170784,-1.7289127128838446,0.018401687640076634,5.6761019135888935,0.9965775211981338,-0.0005621892413230167,-0.08266152753755239,-7.141325237766159e-06,-0.0012923005796675352,-0.0001679502084885637,-2.881657065393923e-20,1.0,9.483353709598507,-9.48313792070172,0.06515978076641167,-0.16475723239409804,0.0011217109468294952,0.9863335116168308,0.5092926223406857,0.11134006776984352,0.011753312313839751,0.11195870239217676,0.16725096287187916,0.01080920527715596,0.16759989111062812,0.05591886559299598,24.71983618666761,2.9836689988576364,88.89885760261133,64.17902141594372,0,0,0
0.8150000000000006,-0.5179358034458211,0.006064600816823466,2.3453698011193995,-1.7423663889593453,0.018576544936596676,5.710946311138927,0.9965771313191025,-0.0005654121375246101,-0.08266620582834633,-7.406003146174771e-06,-0.0012950627092494574,-0.0035860784306117523,-2.881951174056164e-20,1.0000000000000002,9.48389415837464,-9.483675886723132,0.06553555621181226,-0.16476649214800757,0.0011281780644154498,0.9863319574461209,0.5179713079641919,0.10512839167213545,0.01181206834686288,0.10578990355511662,0.16310945812522956,0.01087606281513642,0.16347166137366076,0.0579886210682194,24.830396400318094,2.910177081288103,88.89885760261133,64.06846120229324,0,0,0
0.8200000000000006,-0.5266812838323598,0.006157922611136472,2.3740116402861284,-1.7558258328895449,0.018752307270476772,5.745789261172581,0.9965760485336211,-0.000568641143445461,-0.08267923607284486,-7.666444367798947e-06,-0.0012971555400347022,-0.006872470319433022,-2.881951174056164e-20,0.9999999999999999,9.485394954900134,-9.48517420499415,0.06591214577778728,-0.16479228404359694,0.0011346559990644844,0.9863276411393215,0.5267172816133789,0.09901374388696348,0.011869723992015186,0.09972267458386692,0.15883641050934516,0.010942306893595006,0.15921287442806512,0.05982985495793101,24.9392290103154,2.8343609314792086,88.89885760261133,63.95962859229593,0,0,0
0.8250000000000006,-0.5354940792237725,0.006252125479477668,2.4028276900337406,-1.7692926160009466,0.01892897468690858,5.780630506781636,0.996574300154276,-0.0005718746149436033,-0.08270028517889917,-7.922675606410599e-06,-0.0012985982463163824,-0.010023230466995126,-2.883833469494507e-20,1.0,9.487817800481306,-9.487594577866592,0.06628935667902933,-0.16483394858788686,0.001141141503390895,0.9863206715815073,0.5355305761174866,0.09300867432048977,0.011926286003863489,0.09377019674022703,0.15444789476342147,0.011007905500946238,0.1548396789597895,0.0614460839385497,25.046110692322078,2.7565080320311415,88.89885760261133,63.852746910289255,0,0,0
0.8300000000000006,-0.5443742300666888,0.006347213946693839,2.431817941225644,-1.7827682289351394,0.019106546915170285,5.815469803679413,0.9965719140791948,-0.0005751109565004429,-0.08272901092779573,-8.174734960137537e-06,-0.0012994109636475842,-0.013034939296577824,-2.886343196745631e-20,0.9999999999999999,9.491123348710234,-9.49089765989813,0.06666700155783985,-0.16489080813762474,0.0011476314289308237,0.9863111599965926,0.5444112319612678,0.08712503222775408,0.011981763686448673,0.08794506183820153,0.1499597039277103,0.011072829379979733,0.1503679498848231,0.06284124544608227,25.150830596265173,2.676900992085246,88.89885760261133,63.748027006346156,0,0,0
0.8350000000000006,-0.5533217840571995,0.006443192535515531,2.460982383535595,-1.7962540806095066,0.01928502338088882,5.850306920320329,0.9965689187223559,-0.0005783486235299686,-0.08276506315156786,-8.422671502783796e-06,-0.0012996147051379406,-0.015904644648875116,-2.883833469494507e-20,1.0000000000000002,9.495271340576735,-9.495043192962651,0.06704489875623697,-0.16496216924341,0.0011541227306693129,0.9862992196687737,0.553359296878883,0.08137396152481,0.012036168782140675,0.08225929110558537,0.1453873211008503,0.011137052006790464,0.1458132609342638,0.06401967365729963,25.253190429215994,2.5958170592721204,88.89885760261133,63.64566717339534,0,0,0
0.8400000000000006,-0.5623367957301557,0.0065400657650701655,2.4903210055116496,-1.8097514974182929,0.019464403218645506,5.8851416379955355,0.9965653429452628,-0.0005815861244811102,-0.08280808488826409,-8.666544847747987e-06,-0.0012992312783906314,-0.018629852533691524,-2.8788140149922596e-20,1.0000000000000002,9.500220737050139,-9.499990138830704,0.06742287256497487,-0.16504732494994223,0.0011606124711543283,0.9862849656694361,0.5623748254432006,0.07576589796770437,0.012089515358095944,0.07672436168809897,0.1407458928919739,0.011200549563544162,0.14119085904011064,0.06498607543575759,25.353004505039234,2.5135276637120696,88.89885760261133,63.54585309757209,0,0,0
0.8450000000000006,-0.5714193260450612,0.006637838149458938,2.5198337946405367,-1.8232617226675565,0.019644685284881783,5.919973750904897,0.996561215989892,-0.0005848220227348749,-0.0828577135131377,-8.906424696163183e-06,-0.0012982832032684558,-0.02120851709749582,-2.873794560490012e-20,1.0,9.505929848898026,-9.505696808988171,0.0678007534496465,-0.1651455570482426,0.0011670978242004724,0.9862685145891531,0.5714578786516906,0.07031056814325075,0.01214181969068508,0.07135124230192362,0.13605020457539235,0.011263300905353555,0.1365156405408942,0.06574550626078059,25.450099761797023,2.4302979944087184,88.89885760261133,63.44875784081431,0,0,0
0.8500000000000006,-0.5805694419697073,0.0067365141963989066,2.5495207374123305,-1.8367859162371813,0.019825868171062147,5.954803066205537,0.9965565674128238,-0.0005880549382983567,-0.08291358184384766,-9.142390370879451e-06,-0.0012967936306691383,-0.02363902985739545,-2.8788140149922596e-20,1.0,9.512356463526748,-9.512120991475822,0.06817837825409007,-0.1652561382759585,0.0011735760781860691,0.9862499842744266,0.5806085235100632,0.06501699021396679,0.012193100148251196,0.066150439966098,0.1313146569512973,0.011325287521546731,0.1318021292228718,0.06630334617173714,25.544315747938672,2.3463866083164544,88.89885760261133,63.35454185467266,0,0,0
0.8550000000000006,-0.5897872160626709,0.0068360984059314435,2.5793818193853086,-1.8503251544627959,0.02000795021705221,5.989629404037136,0.9965514270204884,-0.0005912835492981672,-0.08297531921789045,-9.374530337903657e-06,-0.0012947862624813724,-0.025920208252190283,-2.8813237422433837e-20,1.0,9.519457968638386,-9.519220074546777,0.0685555903813644,-0.1653783344621274,0.0011800446389482661,0.9862294935689071,0.5898268326147694,0.05989347635709733,0.01224337707255204,0.061132060265288536,0.12655324491168396,0.01138649349161375,0.12706445620908796,0.06666527576799139,25.635504578350364,2.262045072301276,88.89885760261133,63.263353024260965,0,0,0
0.8600000000000007,-0.5990727260557549,0.006936595269198031,2.609417025250878,-1.8638804302301477,0.020190929524670505,6.024452597524154,0.9965458248054798,-0.0005945065932762617,-0.08304255254061016,-9.602941716900404e-06,-0.0012922852728842946,-0.028051283561134052,-2.886343196745631e-20,1.0,9.527191472517401,-9.52695116695353,0.06893223995260249,-0.16551140661304517,0.0011865010322817168,0.9862071620589011,0.5991128837354461,0.054947636835398515,0.01229267265923102,0.056305884194299355,0.12177953770659827,0.011446905436121568,0.12231634170500806,0.06683725230927404,25.723530861378645,2.177517638150714,88.89885760261133,63.17532674123268,0,0,0
0.8650000000000007,-0.608426054437414,0.007038009267284158,2.639626338898455,-1.8774526532742202,0.020374803971373562,6.059272492755142,0.9965397908838989,-0.0005977228682915367,-0.08311490730226177,-9.827729782343002e-06,-0.0012893152311441612,-0.030031888240879663,-2.8813237422433837e-20,1.0,9.535513920772477,-9.535271214690638,0.06930818394409263,-0.1656546129361435,0.0011929429060472468,0.9861831098230184,0.6084667593983467,0.05018638563545633,0.012341010837652697,0.051681465262178844,0.11700666090185546,0.01150651246289031,0.11757107860549905,0.0668254859631775,25.808271597974787,2.093040950718399,88.89885760261133,63.09058600463654,0,0,0
0.8700000000000007,-0.6178472880381717,0.007140344870131888,2.670009743480186,-1.8910426506751343,0.020559571224034682,6.0940889487393015,0.9965333554337098,-0.000600931233830967,-0.08319200856273033,-1.0049007456884763e-05,-0.0012859010260529704,-0.0318620427308151,-2.886343196745631e-20,1.0,9.54438220937436,-9.544137114033541,0.069683286302978,-0.16580721079905025,0.0011993680318977858,0.9861574571859019,0.617888546471763,0.0456159476074613,0.012388417150429811,0.04726825103195292,0.11224728001556251,0.011565306108726275,0.11284151796338368,0.06663641624716812,25.88961605413993,2.0088437892079147,88.89885760261133,63.0092415484714,0,0,0
0.8750000000000007,-0.6273365176189889,0.00724360653552148,2.700567221475394,-1.9046511675426725,0.0207452287527779,6.128901837340474,0.9965265486341077,-0.0006041306115344062,-0.08327348190263527,-1.0266894798498392e-05,-0.0012820677921446908,-0.033542141776613875,-2.8763042877411356e-20,1.0,9.553753293844034,-9.553505820728395,0.07005741804200026,-0.16596845862126502,0.0012057743066295873,0.9861303244760314,0.6273783357544006,0.04124186703888423,0.012434918632958038,0.04307573328756334,0.1075135858171173,0.011623280277008393,0.10814005631426563,0.06627668871211098,25.967465607876544,1.9251468415020432,88.89885760261133,62.93139199473478,0,0,0
0.8800000000000007,-0.6368938374635104,0.007347798708122228,2.731298754754637,-1.9182788678810774,0.02093177384482971,6.163711043188748,0.9965194006059134,-0.0006073199857375173,-0.08335895433967429,-1.0481518482905273e-05,-0.0012778408378156178,-0.03507294032133235,-2.8763042877411356e-20,1.0,9.563584294461144,-9.56333445520196,0.0704304573137503,-0.16613761769614452,0.001212159753167539,0.9861018317876621,0.6369362215676319,0.03706901759309926,0.012480543693264899,0.03911362980083792,0.10281728126884943,0.011680431171425495,0.10347862484526989,0.06575313191341971,26.041733571876243,1.842162511317946,88.89885760261133,62.857124030735086,0,0,0
0.8850000000000007,-0.6465193449750654,0.007452925818612532,2.7622043246432715,-1.931926335625628,0.021119203618352286,6.198516463569912,0.9965119413530192,-0.0006104984038376169,-0.08344805520918534,-1.0693011282787065e-05,-0.0012732455754662397,-0.03645553901279088,-2.8763042877411356e-20,1.0,9.573832597374818,-9.57358040367461,0.07080228946492119,-0.1663139539411458,0.0012185225211940433,0.9860720987470074,0.6465623013525034,0.03310161354296327,0.012525321992467916,0.03539209671893839,0.0981695700871237,0.011736757226161656,0.09886868038603806,0.06507273471449782,26.11234499319212,1.760094757803113,88.89885760261133,62.786512609419205,0,0,0
