time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm,tilt_deg,signed_pitch_deg,unwrapped_pitch_deg,signed_yaw_deg,body_z_x,body_z_y,body_z_z,lateral_m,gimbal_x_deg,gimbal_y_deg,gimbal_total_deg,requested_torque_norm_nm,achievable_torque_norm_nm,saturated
2.7199999999999642,-8.763151442225187,0.1368123640303078,25.850809468358964,-6.71504707342834,0.13887232621570753,18.958821805783735,0.99700898161714,-0.001532948663448965,-0.07727048780263306,-0.00011116605561578833,-0.0009387555200786114,0.013497298102109413,-1.4634062743349997e-20,1.0,8.865128290740987,-8.863392602392016,-8.863392602392016,0.17825073391389162,-0.1540783998826129,0.00307390688232227,0.9880538435662769,8.76421935042277,0.22585029740213103,0.02730164999798133,0.2274944767005197,22.685997608508952,4.049926956028662,0
2.724999999999964,-8.796755175789256,0.13750787276907098,25.945690528687127,-6.726444666716655,0.13933128003141307,18.993602323052528,0.9970115862062382,-0.0015352836625665209,-0.07723682712828092,-0.00011139906873755873,-0.0009378596544286746,0.01351177887399988,-1.460896547083876e-20,1.0,8.861265585968276,-8.859523822404961,-8.859523822404961,0.17852096786292806,-0.15401168099906823,0.0030785994206126086,0.9880642308784632,8.797829848198278,0.22643850313440947,0.02733910401167688,0.2280829285806223,22.675544367512792,4.060402701244561,0
2.729999999999964,-8.830415872028754,0.13820567793746022,26.040745491563666,-6.737832141850364,0.139790897950047,19.02838282482578,0.9970141924499358,-0.0015376164206222307,-0.07720313029566987,-0.00011163196411245871,-0.0009369619435398536,0.01352624054966963,-1.4671708652116854e-20,1.0,8.85739874456088,-8.855650896581398,-8.855650896581398,0.17879093415968378,-0.15394488991840677,0.0030832874619499398,0.988074624816586,8.831497340903834,0.22702728269821026,0.027376517765243507,0.22867195021314657,22.66508092922156,4.070888588877416,0
2.734999999999964,-8.86413348032668,0.13890578285424776,26.13597435690647,-6.749209488341455,0.1402511792744317,19.06316330924858,0.9970168003409073,-0.0015399469330051904,-0.07716939735220651,-0.00011186474147055244,-0.0009360623904330786,0.01354068308810818,-1.4671708652116854e-20,1.0,8.853527771981128,-8.851773830397695,-8.851773830397695,0.17906063227398128,-0.15387802673313497,0.0030879709970477428,0.9880850253514818,8.865221778024436,0.22761663523971112,0.027413891186841774,0.22926154075171817,22.654607308777877,4.0813846038575345,0
2.739999999999964,-8.897907950013634,0.13960819083471665,26.23137712462414,-6.760576695716655,0.14071212330605715,19.097943774461687,0.9970194098718218,-0.0015422751951120024,-0.07713562834540022,-0.00011209740054241391,-0.0009351609981087088,0.013555106448257623,-1.4684257288372475e-20,1.0,8.849652673702712,-8.847892629341974,-8.847892629341974,0.179330061676581,-0.1538110915359656,0.003092650016634485,0.9880954324539658,8.899003108992826,0.228206559903268,0.02745122420471653,0.2298516993481263,22.644123521356686,4.091890731082518,0
2.7449999999999637,-8.931739230367882,0.14031290519065406,26.326953794615967,-6.7719337535174615,0.14117372934508304,19.132724218601535,0.9970220210353431,-0.001544601202346725,-0.07710182332286317,-0.000112329941059122,-0.0009342577695467944,0.01356951058904057,-1.4684257288372475e-20,1.0,8.845773455211395,-8.844007298914129,-8.844007298914129,0.17959922183917554,-0.15374408441981793,0.0030973245114535213,0.9881058460948315,8.932841283189559,0.22879705583146234,0.02748851674719661,0.2304424251523712,22.633629582164424,4.102406955418118,0
2.7499999999999636,-8.965627270615437,0.1410199292303446,26.42270436677192,-6.783280651300162,0.14163599669034088,19.167504639800228,0.9970246338241298,-0.0015469249501208222,-0.07706798233231037,-0.00011256236275225555,-0.0009333527077073376,0.01358389546938679,-1.4659160015861237e-20,1.0,8.841890122004454,-8.840117844625814,-8.840117844625814,0.1798681122343838,-0.1536770054778177,0.0031019944722629937,0.9881162662448509,8.966736249943082,0.2293881221651498,0.027525768742694405,0.23103371731271174,22.62312550643815,4.112933261699085,0
2.7549999999999635,-8.999572019930131,0.14172926625856375,26.518628840972614,-6.794617378635865,0.1420989246393359,19.202285036185547,0.9970272482308349,-0.0015492464338531142,-0.0770341054215596,-0.00011279466535388873,-0.0009324458155305509,0.013598261048258247,-1.4659160015861237e-20,1.0,8.838002679590968,-8.836224272000456,-8.836224272000456,0.18013673233574493,-0.15360985480329709,0.0031066598898357315,0.9881266928747746,9.000687958529808,0.2299797580435062,0.027562980119705507,0.23162557497571146,22.61261130944472,4.123469634729974,0
2.7599999999999634,-9.033573427433685,0.1424409195765712,26.614727217089293,-6.805943925110523,0.1425625124882492,19.237065405880937,0.9970298642481065,-0.0015515656489697288,-0.07700019263853136,-0.00011302684859658651,-0.0009315370959371143,0.013612607284672801,-1.4646611379605617e-20,1.0,8.834111133491744,-8.832326586573224,-8.832326586573224,0.18040508161771282,-0.15354263248979455,0.0031113207549591545,0.9881371259553322,9.03469635817418,0.23057196260406998,0.0276001508068084,0.23221799728628098,22.602087006480044,4.134016059285919,0
2.7649999999999633,-9.067631442195793,0.14315489248210425,26.710999494983806,-6.8172602803249625,0.14302675953193963,19.27184574700552,0.9970324818685873,-0.0015538825909040524,-0.07696624403124863,-0.00011325891221340028,-0.0009306265518284317,0.013626934137726606,-1.4583868198327522e-20,1.0,8.830215489239086,-8.828424793891026,-8.828424793891026,0.18067315955565028,-0.15347533863105442,0.0031159770584351766,0.9881475654572319,9.068761398048762,0.23116473498278622,0.027637280732664065,0.23281098338772138,22.5915526128683,4.144572520113394,0
2.769999999999963,-9.101746013234186,0.14387118826937118,26.80744567450859,-6.828566433894902,0.14349166506394595,19.30662605767409,0.997035101084915,-0.0015561972550966834,-0.07693225964783672,-0.00011349085593786361,-0.0009297141860868824,0.013641241566615118,-1.4583868198327522e-20,1.0,8.826315752377253,-8.82451889951247,-8.82451889951247,0.1809409656258234,-0.15340797332102662,0.0031206287910801123,0.9881580113511621,9.102883027274295,0.2317580743140495,0.027674369826015663,0.23340453242176676,22.581008143961157,4.155139001930968,0
2.774999999999963,-9.135917089514711,0.14458981022904466,26.90406575550664,-6.839862375450983,0.1439572283764887,19.34140633599711,0.9970377218897223,-0.0015585096369953844,-0.07689823953652293,-0.00011372267950398812,-0.0009288000015760726,0.013655529530653002,-1.4583868198327522e-20,1.0,8.822411928461978,-8.820608909007841,-8.820608909007841,0.1812084993053961,-0.1533405366538661,0.003125275943724578,0.9881684636077899,9.137061194919788,0.232351979730738,0.027711418015688195,0.23399864352861852,22.57045361513719,4.165715489429923,0
2.779999999999963,-9.170144619951408,0.14531076164825518,27.000859737811496,-6.851148094638796,0.14442344876047222,19.376186580080716,0.9970403442756366,-0.0015608197320550368,-0.07686418374563629,-0.00011395438264625954,-0.0009278840011410855,0.013669797989292675,-1.4583868198327522e-20,1.0,8.818504023060557,-8.816694827959056,-8.816694827959056,0.18147576007242466,-0.15327302872393203,0.0031299185072134065,0.9881789221977624,9.171295850002581,0.23294645036426087,0.02774842523058822,0.23459331584699214,22.559889041801018,4.17630196727508,0
2.784999999999963,-9.20442855340658,0.1460340458105845,27.09782762124722,-6.862423581118902,0.1448903255054867,19.410966788026712,0.9970429682352805,-0.001563127535737594,-0.07683009232360719,-0.00011418596509963387,-0.0009269661876087264,0.013684046902141709,-1.460896547083876e-20,1.0,8.814592041751895,-8.812776661959635,-8.812776661959635,0.18174274740585228,-0.1532054496257874,0.0031345564724055506,0.9881893870917062,9.205586941488422,0.23354148534458763,0.027785391399703457,0.23518854851414633,22.549314439382794,4.1868984201053285,0
2.7899999999999627,-9.238768838690868,0.14675966599605897,27.194969405628367,-6.8736888245668615,0.14535785789980996,19.445746957932574,0.9970455937612718,-0.0015654330435120366,-0.07679596531896692,-0.0001144174265995336,-0.0009260465637877681,0.013698276228979204,-1.460896547083876e-20,1.0,8.810675990126404,-8.808854416614649,-8.808854416614649,0.18200946078550367,-0.15313779945419811,0.003139189830173993,0.9881998582602288,9.239934418291543,0.23413708380028828,0.027822316452102546,0.23578434066592327,22.538729823337487,4.197504832534327,0
2.7949999999999626,-9.273165424563336,0.1474876254811431,27.292285090759968,-6.884943814673258,0.14582604523040962,19.480527087891446,0.9970482208462232,-0.0015677362508543285,-0.07676180278034732,-0.00011464876688184418,-0.000925125132469193,0.013712485929770996,-1.460896547083876e-20,1.0,8.806755873785914,-8.804928097540655,-8.804928097540655,0.18227589969207986,-0.15307007830413202,0.003143818571405661,0.9882103356739177,9.274338229274743,0.2347332448585656,0.027859200316934687,0.23638069143678042,22.5281352091443,4.208121189151087,0
2.7999999999999625,-9.307618259731532,0.148217927538733,27.38977467643752,-6.8961885411437205,0.1462948867829449,19.515307175992145,0.9970508494827431,-0.0015700371532473725,-0.0767276047564802,-0.00011487998568291046,-0.0009242018964264325,0.013726675964683842,-1.460896547083876e-20,1.0,8.802831698343734,-8.800997710365658,-8.800997710365658,0.18254206360715308,-0.15300228627075813,0.003148442687001338,0.9882208193033416,9.308798323249446,0.23532996764529135,0.027896042923429423,0.23697759995982678,22.51753061230603,4.218747474520599,0
2.8049999999999624,-9.342127292851572,0.14895057543814974,27.487438162446935,-6.907422993698954,0.14676438184176852,19.55008722031916,0.9970534796634349,-0.0015723357461809666,-0.07669337129619692,-0.00011511108273953341,-0.0009232768584156049,0.013740846294098566,-1.4583868198327522e-20,1.0,8.798903469424413,-8.79706326072905,-8.79706326072905,0.18280795201316133,-0.15293442344944555,0.0031530621678755727,0.98823130911905,9.34331464897579,0.23592725128503525,0.027932844200896235,0.2375750653668514,22.506916048348568,4.22938367318436,0
2.8099999999999623,-9.376692472528214,0.14968557244513295,27.585275548564553,-6.918647162074758,0.14723452968992878,19.58486721895265,0.9970561113808974,-0.0015746320251517618,-0.07665910244842776,-0.0001153420577889667,-0.0009223500211757507,0.013754996878622283,-1.4571319562071902e-20,1.0,8.794971192663866,-8.793124754281534,-8.793124754281534,0.18307356439340375,-0.15286648993576235,0.0031576770049565996,0.9882418050915737,9.377887155162696,0.2365250949010975,0.027969604078724303,0.23817308678835603,22.49629153282029,4.240029769660941,0
2.814999999999962,-9.411313747314932,0.1504229218218342,27.683286834557098,-6.929861036022056,0.14770532960917138,19.619647169968438,0.997058744627725,-0.0015769259856632197,-0.0766247982622014,-0.00011557291056891366,-0.0009214213874290646,0.01376912767909965,-1.4558770925816282e-20,1.0,8.791034873709098,-8.789182196685069,-8.789182196685069,0.1833389002320353,-0.1527984858254746,0.0031622871891862528,0.9882523071914253,9.412515790467946,0.237123497615539,0.028006322486382275,0.23877166335358513,22.485657081291542,4.250685748446528,0
2.819999999999962,-9.44599106571399,0.1511626268268106,27.78147202018166,-6.941064605306918,0.14817678087994127,19.65442707143803,0.9970613793965076,-0.0015792176232255707,-0.07659045878664428,-0.00011580364081752414,-0.0009204909598811259,0.013783238656623313,-1.4558770925816282e-20,1.0,8.787094518218419,-8.7852355936128,-8.7852355936128,0.18360395901406176,-0.152730411214545,0.0031668927115198796,0.9882628153890995,9.447200503498255,0.23772245854920865,0.028042999353417874,0.23937079419055285,22.475012709354147,4.261351594015396,0
2.824999999999962,-9.480724376176525,0.15190469071501814,27.87983110518568,-6.952257859710585,0.14864888278138463,19.689206921428593,0.9970640156798309,-0.0015815069333557736,-0.07655608407098002,-0.00011603424827339156,-0.0009195587412211265,0.01379732977254332,-1.454622228956066e-20,1.0,8.783150131861039,-8.781284950748978,-8.781284950748978,0.18386874022533514,-0.15266226619913187,0.0031714935629262664,0.9882733296550738,9.481941242809354,0.2383219768217701,0.02807963460945778,0.2399704784260701,22.464358432620934,4.272027290820397,0
2.829999999999962,-9.515513627102614,0.15264911673780537,27.978364089306922,-6.963440789029491,0.14912163459135075,19.72398671800297,0.997066653470276,-0.001583793911577474,-0.07652167416452871,-0.00011626473267554996,-0.0009186247341220953,0.013811400988475905,-1.454622228956066e-20,1.0,8.779201720317236,-8.777330273788895,-8.777330273788895,0.1841332433525488,-0.15259405087558753,0.00317608973438755,0.9882838499598069,9.516737956906052,0.23892205155173232,0.028116228184207174,0.2405707151857745,22.453694266725176,4.282712823293494,0
2.8349999999999618,-9.550358766841356,0.15339590814290682,28.07707097227345,-6.97461338307529,0.14959503558639384,19.758766459219668,0.99706929276042,-0.0015860785534209658,-0.07648722911670627,-0.00011649509376347129,-0.0009176889412411213,0.01382545226631133,-1.454622228956066e-20,1.0,8.77524928927821,-8.773371568438797,-8.773371568438797,0.1843974678832324,-0.15252576534045748,0.003180681216899142,0.988294376273742,9.55159059424233,0.23952268185646855,0.028152780007449606,0.24117150359414954,22.443020227320282,4.293408175846093,0
2.8399999999999617,-9.585259743690948,0.15414506817443657,28.175951753803613,-6.985775631674882,0.15006908504177496,19.79354614313288,0.997071933542836,-0.0015883608544231508,-0.07645274897702381,-0.0001167253312770626,-0.000916751365219574,0.013839483568221074,-1.454622228956066e-20,1.0,8.771292844446002,-8.769408840415814,-8.769408840415814,0.18466141330574778,-0.15245740969047858,0.003185268001469654,0.9883049085673047,9.586499103221403,0.2401238668522465,0.02818929000904676,0.2417728427745547,22.43233633007923,4.3041133328695915,0
